Ann.Ret,Ann.Vol,Sharpe,MDD,Total,Calmar,Skew,Kurt,Stability,WinRate,VaR95,ENTRY,EXIT,VIX_Q,FX_Q,STOP_MULT,Perturbation
0.086555238982196,0.12427186482472423,0.6964990756699065,-0.264905912078093,4.955310351753645,0.326739551802377,-0.1756327161518214,10.592095732886332,12.59330431478958,0.23032427695004382,-0.18601062554431105,2.0425,0.0,0.94,0.96,3.3,-5
0.09131146209291999,0.11686900597337763,0.781314612308078,-0.15724605585561813,5.767985112277864,0.5806915893442907,-0.10854551304420355,12.113202049170074,13.74474379363035,0.20841367221735319,-0.17195325715023618,2.15,0.0,0.94,0.96,3.3,0
0.08196329680646794,0.11143940666297249,0.7354965291079708,-0.1520765688212209,4.55515254992148,0.5389607185497646,-0.02872131308549908,12.605711145784184,13.807946988131956,0.18702892199824714,-0.15835931741472267,2.2575,0.0,0.94,0.96,3.3,5
