공통날짜,return
2000Q1,0.0
2000Q2,0.0
2000Q3,0.0
2000Q4,0.0
2001Q1,0.0
2001Q2,0.0
2001Q3,0.0
2001Q4,0.0
2002Q1,0.0
2002Q2,-0.08948257173711138
2002Q3,-0.005984829347826404
2002Q4,-0.00019999999999997797
2003Q1,0.13008795221542946
2003Q2,0.08799808115476981
2003Q3,0.005248642595611086
2003Q4,-0.020413662504076835
2004Q1,-0.013141919424329962
2004Q2,-0.00054951282654081
2004Q3,0.0010606455668185077
2004Q4,0.08402885426843487
2005Q1,0.022421756196828957
2005Q2,-0.029285535893314063
2005Q3,0.056123288053069986
2005Q4,0.07057357914467133
2006Q1,0.009259708529458122
2006Q2,0.04491721186966813
2006Q3,0.04700511108603744
2006Q4,-0.004816299496437582
2007Q1,0.009699874239044837
2007Q2,-0.011980376318241892
2007Q3,-0.007910110533684067
2007Q4,0.0
2008Q1,0.0
2008Q2,-0.0007946095291269106
2008Q3,0.027805490073604444
2008Q4,0.0
2009Q1,0.0640579676596138
2009Q2,0.13099791977309705
2009Q3,0.2221389270549552
2009Q4,-0.07281461280069812
2010Q1,0.0
2010Q2,0.0
2010Q3,0.0
2010Q4,0.027864687950934997
2011Q1,-0.01335831807161203
2011Q2,-0.015173935582594611
2011Q3,-0.013197980590342606
2011Q4,0.008576546375977934
2012Q1,0.0
2012Q2,-0.004184728244737035
2012Q3,0.07315313418434699
2012Q4,0.06616808003152452
2013Q1,0.01213811736439685
2013Q2,-0.01782814093333429
2013Q3,-0.007084880509260705
2013Q4,-0.026984757094028367
2014Q1,0.01236119486891929
2014Q2,-0.008173235161316295
2014Q3,0.02187458883214677
2014Q4,-0.016950056488512888
2015Q1,0.0004067003887546772
2015Q2,0.005632720350276177
2015Q3,-0.006665556194503597
2015Q4,-0.025609885462068216
2016Q1,0.005971461001730738
2016Q2,-0.029519960872873785
2016Q3,0.025872045109450514
2016Q4,0.006946316232670613
2017Q1,0.016924571972644298
2017Q2,0.00922820604305219
2017Q3,0.026939373501732478
2017Q4,0.010072549823619825
2018Q1,0.0071454086867752675
2018Q2,-0.013430664037364037
2018Q3,-0.009672144825672468
2018Q4,0.0066425281914477274
2019Q1,-0.0037408076025894355
2019Q2,0.03233704388847669
2019Q3,-0.014308529270549042
2019Q4,0.013107294855414953
2020Q1,-0.024432803190878594
2020Q2,0.04284865674483829
2020Q3,0.12311290161149846
2020Q4,0.22321112517654274
2021Q1,0.0613016522589811
2021Q2,0.0
2021Q3,-0.021916610549473692
2021Q4,0.10388331630570691
2022Q1,0.0
2022Q2,0.0
2022Q3,0.0
2022Q4,-0.06283595768468131
2023Q1,0.062498835968739064
2023Q2,-0.03550281965720692
2023Q3,0.0319572449092973
2023Q4,-0.0254260134023927
2024Q1,-0.049536342067271866
2024Q2,0.0
2024Q3,0.014261729691392278
2024Q4,0.022167367183516307
2025Q1,-0.03166846435656667
2025Q2,-0.016750073576416225
2025Q3,0.06321331978801559
2025Q4,0.0631927645125181
