공통날짜,return
2000-01,0.0
2000-02,0.0
2000-03,0.0
2000-04,0.0
2000-05,0.0
2000-06,0.0
2000-07,0.0
2000-08,0.0
2000-09,0.0
2000-10,0.0
2000-11,0.0
2000-12,0.0
2001-01,0.0
2001-02,0.0
2001-03,0.0
2001-04,0.0
2001-05,0.0
2001-06,0.0
2001-07,0.0
2001-08,0.0
2001-09,0.0
2001-10,0.0
2001-11,0.0
2001-12,0.0
2002-01,0.0
2002-02,0.0
2002-03,0.0
2002-04,-0.00785576028496926
2002-05,0.0
2002-06,-0.08227312943487675
2002-07,-0.005984829347826404
2002-08,0.0
2002-09,0.0
2002-10,0.0
2002-11,0.0
2002-12,-0.00019999999999997797
2003-01,0.02465697718784221
2003-02,0.017582315370685775
2003-03,0.08383754835572743
2003-04,0.08799808115476981
2003-05,0.0
2003-06,0.0
2003-07,0.0
2003-08,0.0
2003-09,0.005248642595611086
2003-10,-0.017758975908411467
2003-11,-0.0027026834865917504
2003-12,0.0
2004-01,0.0
2004-02,0.0
2004-03,-0.013141919424329962
2004-04,-0.00338424108669666
2004-05,0.05519629899077705
2004-06,-0.049613465096689846
2004-07,0.0
2004-08,0.0
2004-09,0.0010606455668185077
2004-10,0.08402885426843487
2004-11,0.0
2004-12,0.0
2005-01,-0.027364813043390446
2005-02,-0.014894042335592883
2005-03,0.06708044140853286
2005-04,-0.029285535893314063
2005-05,0.0
2005-06,0.0
2005-07,0.0
2005-08,-0.005979318368754982
2005-09,0.06247617134073202
2005-10,0.0
2005-11,0.03843278256686955
2005-12,0.03095125377143204
2006-01,-0.03402688640590312
2006-02,0.05369041662603147
2006-03,-0.008426601949284018
2006-04,0.020801882811310124
2006-05,0.02362390730701236
2006-06,0.0
2006-07,0.03582592622700642
2006-08,0.0
2006-09,0.010792532389830356
2006-10,0.0054033996885414215
2006-11,0.0
2006-12,-0.01016477484375411
2007-01,0.05241054972458414
2007-02,-0.04058366337805741
2007-03,0.0
2007-04,0.0
2007-05,-0.00019999999999997797
2007-06,-0.011782732864814682
2007-07,-0.007910110533684067
2007-08,0.0
2007-09,0.0
2007-10,0.0
2007-11,0.0
2007-12,0.0
2008-01,0.0
2008-02,0.0
2008-03,0.0
2008-04,0.0
2008-05,0.0
2008-06,-0.0007946095291269106
2008-07,-0.04966933977771626
2008-08,0.06511292009140379
2008-09,0.015407903262995681
2008-10,0.0
2008-11,0.0
2008-12,0.0
2009-01,0.0
2009-02,-0.060374532905865474
2009-03,0.13242776502247922
2009-04,0.1167189319497337
2009-05,0.013278895168768123
2009-06,-0.0004858883055007812
2009-07,0.13167431738884394
2009-08,0.02070324827239145
2009-09,0.05803399132920939
2009-10,-0.06053639026588864
2009-11,-0.013069396629726171
2009-12,0.0
2010-01,0.0
2010-02,0.0
2010-03,0.0
2010-04,0.0
2010-05,0.0
2010-06,0.0
2010-07,0.0
2010-08,0.0
2010-09,0.0
2010-10,0.003094713715068531
2010-11,0.02469355475329782
2010-12,0.0
2011-01,0.0011453513337891241
2011-02,-0.026014262040593428
2011-03,0.011835065934193256
2011-04,0.0
2011-05,-0.040466405737000666
2011-06,0.026359129378719537
2011-07,-0.013197980590342606
2011-08,0.0
2011-09,0.0
2011-10,0.0
2011-11,0.0
2011-12,0.008576546375977934
2012-01,0.0
2012-02,0.0
2012-03,0.0
2012-04,0.0
2012-05,-0.005633065305132301
2012-06,0.0014565418557888066
2012-07,0.019165937415935197
2012-08,0.0009169788957399394
2012-09,0.052007271417743306
2012-10,0.011861429856481642
2012-11,0.015406567101919233
2012-12,0.03768291521713496
2013-01,0.013224215755314184
2013-02,0.003031158171879822
2013-03,-0.004090681717803246
2013-04,0.0
2013-05,0.001852510271517005
2013-06,-0.019644260011403625
2013-07,0.009236470187762302
2013-08,-0.014762427218955487
2013-09,-0.0014306716652803253
2013-10,-0.004601497961359224
2013-11,0.009091380328260401
2013-12,-0.03129361000102371
2014-01,-0.006925349765914857
2014-02,-0.012607041248399509
2014-03,0.0324370182195719
2014-04,-0.00832953834292538
2014-05,0.0030256431948942897
2014-06,-0.0028593756937391746
2014-07,0.01784218486863498
2014-08,0.003961718254025914
2014-09,0.0
2014-10,-0.007646396757364227
2014-11,0.0
2014-12,-0.009375347356776698
2015-01,0.0028275777974413607
2015-02,0.0
2015-03,-0.002414051490290725
2015-04,-0.017238466421025
2015-05,0.023272366682902
2015-06,0.0
2015-07,-0.006665556194503597
2015-08,0.0
2015-09,0.0
2015-10,0.0
2015-11,-0.00019999999999997797
2015-12,-0.02541496845575919
2016-01,0.005971461001730738
2016-02,0.0
2016-03,0.0
2016-04,0.0
2016-05,0.0
2016-06,-0.029519960872873785
2016-07,0.02123934494189572
2016-08,0.0
2016-09,0.0045363510429754506
2016-10,-0.0012792906292049544
2016-11,0.00823614328279798
2016-12,0.0
2017-01,0.0
2017-02,0.007320929497548034
2017-03,0.009533845861701584
2017-04,0.005122415739295061
2017-05,0.0040848659222640915
2017-06,0.0
2017-07,0.0010948186411652294
2017-08,-0.013041908296401616
2017-09,0.039371680851804314
2017-10,0.0
2017-11,-0.0002927162014118023
2017-12,0.010368300994713753
2018-01,0.0071454086867752675
2018-02,0.0
2018-03,0.0
2018-04,0.0
2018-05,0.005152226655271264
2018-06,-0.018487638190357814
2018-07,0.0
2018-08,-0.013212982675295248
2018-09,0.0035882493257992643
2018-10,-0.002114706758615581
2018-11,0.008775793179211622
2018-12,0.0
2019-01,0.0
2019-02,0.0
2019-03,-0.0037408076025894355
2019-04,0.031770184309340754
2019-05,-0.0009152191012365973
2019-06,0.0014659656657043385
2019-07,-0.0034947990274033502
2019-08,0.0
2019-09,-0.010851654595070204
2019-10,-0.022514994015233603
2019-11,-0.010550588258182447
2019-12,0.047494481229434005
2020-01,-0.013802960510602924
2020-02,-0.01077861954014725
2020-03,0.0
2020-04,0.0
2020-05,0.0
2020-06,0.04284865674483829
2020-07,0.06733121490796168
2020-08,0.024116189125183096
2020-09,0.0274837777408361
2020-10,-0.00019999999999997797
2020-11,0.14549732981262653
2020-12,0.06805645416906891
2021-01,0.0613016522589811
2021-02,0.0
2021-03,0.0
2021-04,0.0
2021-05,0.0
2021-06,0.0
2021-07,-0.005519619746351401
2021-08,-0.015986514794573914
2021-09,-0.0005096307083127805
2021-10,0.029975647737770394
2021-11,0.044645334221358635
2021-12,0.02595271281045841
2022-01,0.0
2022-02,0.0
2022-03,0.0
2022-04,0.0
2022-05,0.0
2022-06,0.0
2022-07,0.0
2022-08,0.0
2022-09,0.0
2022-10,-0.002932069278885785
2022-11,-0.04034552180224649
2022-12,-0.020564198795253175
2023-01,0.062498835968739064
2023-02,0.0
2023-03,0.0
2023-04,-0.0006940555209073995
2023-05,-0.037757126632261495
2023-06,0.0030389276787472497
2023-07,-0.023071086110694083
2023-08,0.03163004069534381
2023-09,0.02394059365764223
2023-10,0.06764386496151453
2023-11,-0.08717314960383538
2023-12,0.0
2024-01,0.002722313065935067
2024-02,-0.038241369217316246
2024-03,-0.014427120577803043
2024-04,0.0
2024-05,0.0
2024-06,0.0
2024-07,0.007546036447780624
2024-08,0.0
2024-09,0.006665395923037609
2024-10,0.0
2024-11,-0.00696040318747515
2024-12,0.029331932447091313
2025-01,0.0
2025-02,0.0
2025-03,-0.03166846435656667
2025-04,0.0
2025-05,0.0
2025-06,-0.016750073576416225
2025-07,0.019255352725776165
2025-08,0.030252007945266612
2025-09,0.012497450324322035
2025-10,0.026742945184448308
2025-11,0.03550043318926477
2025-12,0.0
