공통날짜,strategy_ret_net,equity,pos,turnover
2005-11-21,-0.0,1.419961910199883,0.0,0.0
2005-11-22,-0.0002,1.4196779178178431,1.0,1.0
2005-11-23,0.029556370190023884,1.4616384439074697,1.0,0.0
2005-11-25,0.006303433199271069,1.470851784200127,1.0,0.0
2005-11-28,6.0417484839092594e-05,1.4709406493654995,1.0,0.0
2005-11-29,-0.011056549060199039,1.4546771219111487,1.0,0.0
2005-11-30,0.01365105378889453,1.4745349975478321,1.0,0.0
2005-12-01,0.006127617394882101,1.4835703838481686,1.0,0.0
2005-12-02,0.003527340517968547,1.4888034417743745,1.0,0.0
2005-12-05,0.003990594652234947,1.4947446528273483,1.0,0.0
2005-12-06,0.005985735120797919,1.5036917983924019,1.0,0.0
2005-12-07,0.005715142968014675,1.5122856120000456,1.0,0.0
2005-12-08,-0.000470118125835306,1.5115746591224044,1.0,0.0
2005-12-09,-0.0057178380897582315,1.502931719960961,1.0,0.0
2005-12-12,0.012863235716329413,1.5222642849403674,1.0,0.0
2005-12-13,0.001749271583083356,1.5249271385959562,1.0,0.0
2005-12-14,-0.002917154927506438,1.5204786898795126,1.0,0.0
2005-12-15,0.0021926946724852626,1.5238126354024388,0.0,1.0
2005-12-16,-0.0,1.5238126354024388,0.0,0.0
2005-12-19,0.0,1.5238126354024388,0.0,0.0
2005-12-20,0.0,1.5238126354024388,0.0,0.0
2005-12-21,0.0,1.5238126354024388,0.0,0.0
2005-12-22,-0.0,1.5238126354024388,0.0,0.0
2005-12-23,0.0,1.5238126354024388,0.0,0.0
2005-12-27,0.0,1.5238126354024388,0.0,0.0
2005-12-28,-0.0,1.5238126354024388,0.0,0.0
2005-12-29,0.0,1.5238126354024388,0.0,0.0
2006-01-03,0.0,1.5238126354024388,0.0,0.0
2006-01-04,0.0,1.5238126354024388,0.0,0.0
2006-01-05,-0.0,1.5238126354024388,0.0,0.0
2006-01-06,0.0,1.5238126354024388,0.0,0.0
2006-01-09,-0.0,1.5238126354024388,0.0,0.0
2006-01-10,-0.0,1.5238126354024388,0.0,0.0
2006-01-11,-0.0,1.5238126354024388,0.0,0.0
2006-01-12,0.0,1.5238126354024388,0.0,0.0
2006-01-13,0.0,1.5238126354024388,0.0,0.0
2006-01-17,-0.0002,1.5235078728753584,1.0,1.0
2006-01-18,-0.02553650638838125,1.4846028043469277,0.0,1.0
2006-01-19,0.0,1.4846028043469277,0.0,0.0
2006-01-20,-0.0002,1.4843058837860583,1.0,1.0
2006-01-23,-0.01511958875639774,1.4618637892345117,1.0,0.0
2006-01-24,0.021870754337173427,1.4938358530432692,0.0,1.0
2006-01-25,0.0,1.4938358530432692,0.0,0.0
2006-01-26,0.0,1.4938358530432692,0.0,0.0
2006-01-27,0.0,1.4938358530432692,0.0,0.0
2006-01-31,0.0,1.4938358530432692,0.0,0.0
2006-02-01,-0.0,1.4938358530432692,0.0,0.0
2006-02-02,-0.0,1.4938358530432692,0.0,0.0
2006-02-03,-0.0002,1.4935370858726604,1.0,1.0
2006-02-06,0.005517106208160239,1.501777088601246,0.0,1.0
2006-02-07,-0.0,1.501777088601246,0.0,0.0
2006-02-08,-0.0,1.501777088601246,0.0,0.0
2006-02-09,0.0,1.501777088601246,0.0,0.0
2006-02-10,0.0,1.501777088601246,0.0,0.0
2006-02-13,-0.0,1.501777088601246,0.0,0.0
2006-02-14,0.0,1.501777088601246,0.0,0.0
2006-02-15,-0.0,1.501777088601246,0.0,0.0
2006-02-16,0.0,1.501777088601246,0.0,0.0
2006-02-17,0.0,1.501777088601246,0.0,0.0
2006-02-21,0.0,1.501777088601246,0.0,0.0
2006-02-22,-0.0,1.501777088601246,0.0,0.0
2006-02-23,0.0,1.501777088601246,0.0,0.0
2006-02-24,0.0,1.501777088601246,0.0,0.0
2006-02-27,0.0,1.501777088601246,0.0,0.0
2006-02-28,-0.0,1.501777088601246,0.0,0.0
2006-03-02,-0.0,1.501777088601246,0.0,0.0
2006-03-03,-0.0002,1.501476733183526,1.0,1.0
2006-03-06,0.012676348368080959,1.5205099753199285,1.0,0.0
2006-03-07,-0.021687526956871928,1.4875338742419848,1.0,0.0
2006-03-08,-0.002177175828373734,1.484295251447098,1.0,0.0
2006-03-09,-0.0034815483784722545,1.4791276057212484,1.0,0.0
2006-03-10,0.007068416070250549,1.4895826950594797,1.0,0.0
2006-03-13,0.014278047855802,1.5108510280647134,1.0,0.0
2006-03-14,-0.010002409515105448,1.495738877365692,1.0,0.0
2006-03-15,0.006872879287762146,1.5060189101158394,1.0,0.0
2006-03-16,0.002203282621467295,1.5093370954080987,1.0,0.0
2006-03-17,0.004737976159788104,1.516488298583226,1.0,0.0
2006-03-20,0.004486117835975634,1.5232914437875484,1.0,0.0
2006-03-21,-0.008008569868445115,1.5110920578299711,1.0,0.0
2006-03-22,-0.020985718264761033,1.4793807056322335,1.0,0.0
2006-03-23,0.0023601615864921044,1.4828722831454642,1.0,0.0
2006-03-24,0.006930197467045929,1.4931488808860716,1.0,0.0
2006-03-27,0.009204842155461357,1.5068930806492316,1.0,0.0
2006-03-28,0.00191188030775713,1.5097740798560202,1.0,0.0
2006-03-29,0.0010991237042068391,1.511433508335187,1.0,0.0
2006-03-30,0.0037510503629594183,1.517102971545217,1.0,0.0
2006-03-31,0.014865061326782225,1.53965480025628,1.0,0.0
2006-04-03,0.01509462622248492,1.5628953139778032,1.0,0.0
2006-04-04,0.004907164255199881,1.5705646979971746,1.0,0.0
2006-04-05,0.0011119142747872957,1.5723110313043547,1.0,0.0
2006-04-06,0.006059194556256454,1.5818379697459761,0.0,1.0
2006-04-07,0.0,1.5818379697459761,0.0,0.0
2006-04-10,-0.0,1.5818379697459761,0.0,0.0
2006-04-11,-0.0,1.5818379697459761,0.0,0.0
2006-04-12,-0.0,1.5818379697459761,0.0,0.0
2006-04-13,0.0,1.5818379697459761,0.0,0.0
2006-04-17,0.0,1.5818379697459761,0.0,0.0
2006-04-18,0.0,1.5818379697459761,0.0,0.0
2006-04-19,0.0,1.5818379697459761,0.0,0.0
2006-04-20,-0.0,1.5818379697459761,0.0,0.0
2006-04-21,0.0,1.5818379697459761,0.0,0.0
2006-04-24,-0.0,1.5818379697459761,0.0,0.0
2006-04-25,0.0,1.5818379697459761,0.0,0.0
2006-04-26,0.0,1.5818379697459761,0.0,0.0
2006-04-27,0.0,1.5818379697459761,0.0,0.0
2006-04-28,-0.0002,1.5815216021520269,1.0,1.0
2006-05-02,0.011181146544773313,1.5992048269494135,1.0,0.0
2006-05-03,-0.0007522837539095661,1.5980017711389256,1.0,0.0
2006-05-04,0.005093708233273375,1.6061415259173615,1.0,0.0
2006-05-08,0.009633626943782225,1.6216144941969666,1.0,0.0
2006-05-09,-0.001484230328130387,1.6192076447841437,1.0,0.0
2006-05-10,0.00038335323691771636,1.6198283732760137,0.0,1.0
2006-05-11,0.0,1.6198283732760137,0.0,0.0
2006-05-12,-0.0,1.6198283732760137,0.0,0.0
2006-05-15,-0.0,1.6198283732760137,0.0,0.0
2006-05-16,-0.0,1.6198283732760137,0.0,0.0
2006-05-17,0.0,1.6198283732760137,0.0,0.0
2006-05-18,-0.0,1.6198283732760137,0.0,0.0
2006-05-19,0.0,1.6198283732760137,0.0,0.0
2006-05-22,-0.0,1.6198283732760137,0.0,0.0
2006-05-23,-0.0,1.6198283732760137,0.0,0.0
2006-05-24,0.0,1.6198283732760137,0.0,0.0
2006-05-25,-0.0,1.6198283732760137,0.0,0.0
2006-05-26,0.0,1.6198283732760137,0.0,0.0
2006-05-30,-0.0,1.6198283732760137,0.0,0.0
2006-06-01,-0.0,1.6198283732760137,0.0,0.0
2006-06-02,0.0,1.6198283732760137,0.0,0.0
2006-06-05,-0.0,1.6198283732760137,0.0,0.0
2006-06-07,-0.0,1.6198283732760137,0.0,0.0
2006-06-08,-0.0,1.6198283732760137,0.0,0.0
2006-06-09,0.0,1.6198283732760137,0.0,0.0
2006-06-12,0.0,1.6198283732760137,0.0,0.0
2006-06-13,-0.0,1.6198283732760137,0.0,0.0
2006-06-14,0.0,1.6198283732760137,0.0,0.0
2006-06-15,-0.0,1.6198283732760137,0.0,0.0
2006-06-16,0.0,1.6198283732760137,0.0,0.0
2006-06-19,-0.0,1.6198283732760137,0.0,0.0
2006-06-20,-0.0,1.6198283732760137,0.0,0.0
2006-06-21,0.0,1.6198283732760137,0.0,0.0
2006-06-22,0.0,1.6198283732760137,0.0,0.0
2006-06-23,-0.0,1.6198283732760137,0.0,0.0
2006-06-26,0.0,1.6198283732760137,0.0,0.0
2006-06-27,0.0,1.6198283732760137,0.0,0.0
2006-06-28,-0.0,1.6198283732760137,0.0,0.0
2006-06-29,0.0,1.6198283732760137,0.0,0.0
2006-06-30,0.0,1.6198283732760137,0.0,0.0
2006-07-03,-0.0,1.6198283732760137,0.0,0.0
2006-07-05,-0.0,1.6198283732760137,0.0,0.0
2006-07-06,-0.0,1.6198283732760137,0.0,0.0
2006-07-07,0.0,1.6198283732760137,0.0,0.0
2006-07-10,-0.0002,1.6195044076013585,-1.0,1.0
2006-07-11,-0.0010691376642064654,1.6177729344418434,-1.0,0.0
2006-07-12,0.0030917439456450424,1.6227746741173323,-1.0,0.0
2006-07-13,0.009453223442430492,1.6381151257084807,-1.0,0.0
2006-07-14,0.024462702141732073,1.6781878481025532,-1.0,0.0
2006-07-18,0.01619686446997857,1.7053692292334353,0.0,1.0
2006-07-19,0.0,1.7053692292334353,0.0,0.0
2006-07-20,0.0,1.7053692292334353,0.0,0.0
2006-07-21,-0.0,1.7053692292334353,0.0,0.0
2006-07-24,-0.0,1.7053692292334353,0.0,0.0
2006-07-25,0.0,1.7053692292334353,0.0,0.0
2006-07-26,-0.0,1.7053692292334353,0.0,0.0
2006-07-27,0.0,1.7053692292334353,0.0,0.0
2006-07-28,0.0,1.7053692292334353,0.0,0.0
2006-07-31,-0.0,1.7053692292334353,0.0,0.0
2006-08-01,-0.0,1.7053692292334353,0.0,0.0
2006-08-02,0.0,1.7053692292334353,0.0,0.0
2006-08-03,-0.0,1.7053692292334353,0.0,0.0
2006-08-04,0.0,1.7053692292334353,0.0,0.0
2006-08-07,-0.0,1.7053692292334353,0.0,0.0
2006-08-08,0.0,1.7053692292334353,0.0,0.0
2006-08-09,0.0,1.7053692292334353,0.0,0.0
2006-08-10,-0.0,1.7053692292334353,0.0,0.0
2006-08-11,-0.0,1.7053692292334353,0.0,0.0
2006-08-14,0.0,1.7053692292334353,0.0,0.0
2006-08-16,0.0,1.7053692292334353,0.0,0.0
2006-08-17,0.0,1.7053692292334353,0.0,0.0
2006-08-18,0.0,1.7053692292334353,0.0,0.0
2006-08-21,-0.0,1.7053692292334353,0.0,0.0
2006-08-22,0.0,1.7053692292334353,0.0,0.0
2006-08-23,-0.0,1.7053692292334353,0.0,0.0
2006-08-24,-0.0,1.7053692292334353,0.0,0.0
2006-08-25,0.0,1.7053692292334353,0.0,0.0
2006-08-28,-0.0,1.7053692292334353,0.0,0.0
2006-08-29,0.0,1.7053692292334353,0.0,0.0
2006-08-30,-0.0,1.7053692292334353,0.0,0.0
2006-08-31,0.0,1.7053692292334353,0.0,0.0
2006-09-01,0.0,1.7053692292334353,0.0,0.0
2006-09-05,0.0,1.7053692292334353,0.0,0.0
2006-09-06,-0.0,1.7053692292334353,0.0,0.0
2006-09-07,-0.0,1.7053692292334353,0.0,0.0
2006-09-08,0.0,1.7053692292334353,0.0,0.0
2006-09-11,-0.0002,1.7050281553875886,1.0,1.0
2006-09-12,-0.004170534311869645,1.6979172769628408,1.0,0.0
2006-09-13,0.003765828151920836,1.7043113416440603,1.0,0.0
2006-09-14,0.019583768344230812,1.7376881801452628,1.0,0.0
2006-09-15,0.0009068753101262317,1.7392640466525346,1.0,0.0
2006-09-18,0.009977816086167657,1.7566181034353174,1.0,0.0
2006-09-19,0.0002243409992583878,1.7570121848959575,1.0,0.0
2006-09-20,-0.005510895125752313,1.747329475010327,1.0,0.0
2006-09-21,-0.00016918088296424827,1.7470338602669153,1.0,0.0
2006-09-22,-0.01311363914538255,1.7241238886486103,1.0,0.0
2006-09-25,0.005668461134366676,1.7338970179022481,0.0,1.0
2006-09-26,-0.0,1.7338970179022481,0.0,0.0
2006-09-27,0.0,1.7338970179022481,0.0,0.0
2006-09-28,0.0,1.7338970179022481,0.0,0.0
2006-09-29,-0.0,1.7338970179022481,0.0,0.0
2006-10-02,0.0,1.7338970179022481,0.0,0.0
2006-10-04,-0.0,1.7338970179022481,0.0,0.0
2006-10-09,-0.0002,1.7335502384986676,1.0,1.0
2006-10-10,0.005804520592660012,1.7436126665564438,1.0,0.0
2006-10-11,-0.0017639031250858083,1.7405371027249656,0.0,1.0
2006-10-12,0.0,1.7405371027249656,0.0,0.0
2006-10-13,0.0,1.7405371027249656,0.0,0.0
2006-10-16,0.0,1.7405371027249656,0.0,0.0
2006-10-17,-0.0,1.7405371027249656,0.0,0.0
2006-10-18,0.0,1.7405371027249656,0.0,0.0
2006-10-19,-0.0,1.7405371027249656,0.0,0.0
2006-10-20,0.0,1.7405371027249656,0.0,0.0
2006-10-23,0.0,1.7405371027249656,0.0,0.0
2006-10-24,0.0,1.7405371027249656,0.0,0.0
2006-10-25,0.0,1.7405371027249656,0.0,0.0
2006-10-26,0.0,1.7405371027249656,0.0,0.0
2006-10-27,-0.0,1.7405371027249656,0.0,0.0
2006-10-30,-0.0,1.7405371027249656,0.0,0.0
2006-10-31,0.0,1.7405371027249656,0.0,0.0
2006-11-01,0.0,1.7405371027249656,0.0,0.0
2006-11-02,0.0,1.7405371027249656,0.0,0.0
2006-11-03,-0.0,1.7405371027249656,0.0,0.0
2006-11-06,-0.0,1.7405371027249656,0.0,0.0
2006-11-07,0.0,1.7405371027249656,0.0,0.0
2006-11-08,-0.0,1.7405371027249656,0.0,0.0
2006-11-09,0.0,1.7405371027249656,0.0,0.0
2006-11-10,-0.0,1.7405371027249656,0.0,0.0
2006-11-13,0.0,1.7405371027249656,0.0,0.0
2006-11-14,0.0,1.7405371027249656,0.0,0.0
2006-11-15,0.0,1.7405371027249656,0.0,0.0
2006-11-16,-0.0,1.7405371027249656,0.0,0.0
2006-11-17,0.0,1.7405371027249656,0.0,0.0
2006-11-20,-0.0,1.7405371027249656,0.0,0.0
2006-11-21,0.0,1.7405371027249656,0.0,0.0
2006-11-22,0.0,1.7405371027249656,0.0,0.0
2006-11-24,-0.0,1.7405371027249656,0.0,0.0
2006-11-27,0.0,1.7405371027249656,0.0,0.0
2006-11-28,-0.0,1.7405371027249656,0.0,0.0
2006-11-29,0.0,1.7405371027249656,0.0,0.0
2006-11-30,0.0,1.7405371027249656,0.0,0.0
2006-12-01,0.0,1.7405371027249656,0.0,0.0
2006-12-04,-0.0,1.7405371027249656,0.0,0.0
2006-12-05,-0.0,1.7405371027249656,0.0,0.0
2006-12-06,-0.0,1.7405371027249656,0.0,0.0
2006-12-07,-0.0,1.7405371027249656,0.0,0.0
2006-12-08,-0.0,1.7405371027249656,0.0,0.0
2006-12-11,0.0,1.7405371027249656,0.0,0.0
2006-12-12,-0.0,1.7405371027249656,0.0,0.0
2006-12-13,0.0,1.7405371027249656,0.0,0.0
2006-12-14,-0.0002,1.7401889953044207,-1.0,1.0
2006-12-15,-0.001360951787404474,1.7378206819808395,-1.0,0.0
2006-12-18,-0.008450754517723702,1.7231347860015962,-1.0,0.0
2006-12-19,0.004053950040034948,1.730120288336293,-1.0,0.0
2006-12-20,-0.010291870891065535,1.7123141137027227,-1.0,0.0
2006-12-21,0.00392104705405405,1.7190281779138719,-1.0,0.0
2006-12-22,-0.0009144948053876334,1.7174561355748545,-1.0,0.0
2006-12-26,0.001937567882803748,1.7207838234232686,-1.0,0.0
2006-12-27,0.007136708491469079,1.7330645559478761,-1.0,0.0
2006-12-28,-0.005896849568722828,1.7228449349685662,-1.0,0.0
2007-01-03,0.017740996434048917,1.7534099208162628,-1.0,0.0
2007-01-04,0.0088791428516517,1.7689786979806936,-1.0,0.0
2007-01-05,0.007897265892133909,1.782948793116168,-1.0,0.0
2007-01-08,0.011342701202726069,1.8031722485362458,-1.0,0.0
2007-01-09,-0.002481670760397847,1.7986973686910925,-1.0,0.0
2007-01-10,0.014354449190681962,1.824516678679382,-1.0,0.0
2007-01-11,-0.007231348237858093,1.8113229632100711,-1.0,0.0
2007-01-12,-0.017434781652335474,1.7797429428446423,-1.0,0.0
2007-01-16,-0.0020607654400937037,1.7760753100957773,-1.0,0.0
2007-01-17,0.00686712354425012,1.7882718386740974,-1.0,0.0
2007-01-18,-0.003467371070805747,1.7820712366339422,-1.0,0.0
2007-01-19,0.016266012214221526,1.8110584291356426,-1.0,0.0
2007-01-22,-0.003398858990608211,1.8049028969112582,-1.0,0.0
2007-01-23,-0.0003957820988542693,1.8041885486544904,-1.0,0.0
2007-01-24,-0.013866110395182929,1.7791714710651223,-1.0,0.0
2007-01-25,0.0013947392704238837,1.7816529513846346,-1.0,0.0
2007-01-26,0.008634760686318188,1.7970370982459134,-1.0,0.0
2007-01-29,0.006610380295866136,1.8089161968710987,-1.0,0.0
2007-01-30,-0.005878047784190876,1.7982833010282935,-1.0,0.0
2007-01-31,0.008261703850386048,1.8131401851004838,-1.0,0.0
2007-02-01,-0.017517133824546782,1.781379165835415,-1.0,0.0
2007-02-02,-0.022634143173363874,1.7410591747498487,-1.0,0.0
2007-02-05,-0.002888836391613303,1.7360295396458791,-1.0,0.0
2007-02-06,-0.007374904636981761,1.7232264873440075,-1.0,0.0
2007-02-07,0.002271744810844467,1.727141218174541,-1.0,0.0
2007-02-08,0.0022769173883352423,1.731073776046313,-1.0,0.0
2007-02-09,-0.0025476339767944722,1.7266636336781196,-1.0,0.0
2007-02-12,0.010448506026190074,1.7447046890598086,-1.0,0.0
2007-02-13,-0.0026769389637060215,1.7400342210975037,-1.0,0.0
2007-02-14,-0.013170565167964554,1.7171169869940506,-1.0,0.0
2007-02-15,-0.00590542329298227,1.7069766843422804,-1.0,0.0
2007-02-16,-0.004006522627546971,1.700137643631768,-1.0,0.0
2007-02-20,-0.0029279480045971695,1.6951597290105558,-1.0,0.0
2007-02-21,0.0011701506574270937,1.6971433212819014,-1.0,0.0
2007-02-22,-0.00963939458996066,1.6807838871323488,-1.0,0.0
2007-02-23,-0.0024742714841892166,1.6766251714893325,-1.0,0.0
2007-02-26,0.0003681207477610471,1.6772423720011762,-1.0,0.0
2007-02-27,0.010415934706362151,1.6947124190346845,-1.0,0.0
2007-02-28,0.026661064799416323,1.7398952566549437,-1.0,0.0
2007-03-02,0.002095208395974413,1.7435406998048033,0.0,1.0
2007-03-05,-0.0,1.7435406998048033,0.0,0.0
2007-03-06,0.0,1.7435406998048033,0.0,0.0
2007-03-07,0.0,1.7435406998048033,0.0,0.0
2007-03-08,0.0,1.7435406998048033,0.0,0.0
2007-03-09,-0.0,1.7435406998048033,0.0,0.0
2007-03-12,0.0,1.7435406998048033,0.0,0.0
2007-03-13,-0.0,1.7435406998048033,0.0,0.0
2007-03-14,-0.0,1.7435406998048033,0.0,0.0
2007-03-15,0.0,1.7435406998048033,0.0,0.0
2007-03-16,0.0,1.7435406998048033,0.0,0.0
2007-03-19,0.0,1.7435406998048033,0.0,0.0
2007-03-20,0.0,1.7435406998048033,0.0,0.0
2007-03-21,-0.0,1.7435406998048033,0.0,0.0
2007-03-22,0.0,1.7435406998048033,0.0,0.0
2007-03-23,-0.0,1.7435406998048033,0.0,0.0
2007-03-26,0.0,1.7435406998048033,0.0,0.0
2007-03-27,0.0,1.7435406998048033,0.0,0.0
2007-03-28,-0.0,1.7435406998048033,0.0,0.0
2007-03-29,0.0,1.7435406998048033,0.0,0.0
2007-03-30,0.0,1.7435406998048033,0.0,0.0
2007-04-02,0.0,1.7435406998048033,0.0,0.0
2007-04-03,0.0,1.7435406998048033,0.0,0.0
2007-04-04,0.0,1.7435406998048033,0.0,0.0
2007-04-05,-0.0,1.7435406998048033,0.0,0.0
2007-04-09,0.0,1.7435406998048033,0.0,0.0
2007-04-10,-0.0,1.7435406998048033,0.0,0.0
2007-04-11,0.0,1.7435406998048033,0.0,0.0
2007-04-12,0.0,1.7435406998048033,0.0,0.0
2007-04-13,-0.0,1.7435406998048033,0.0,0.0
2007-04-16,0.0,1.7435406998048033,0.0,0.0
2007-04-17,-0.0,1.7435406998048033,0.0,0.0
2007-04-18,0.0,1.7435406998048033,0.0,0.0
2007-04-19,-0.0,1.7435406998048033,0.0,0.0
2007-04-20,0.0,1.7435406998048033,0.0,0.0
2007-04-23,0.0,1.7435406998048033,0.0,0.0
2007-04-24,0.0,1.7435406998048033,0.0,0.0
2007-04-25,-0.0,1.7435406998048033,0.0,0.0
2007-04-26,0.0,1.7435406998048033,0.0,0.0
2007-04-27,-0.0,1.7435406998048033,0.0,0.0
2007-04-30,0.0,1.7435406998048033,0.0,0.0
2007-05-02,0.0,1.7435406998048033,0.0,0.0
2007-05-03,0.0,1.7435406998048033,0.0,0.0
2007-05-04,0.0,1.7435406998048033,0.0,0.0
2007-05-07,0.0,1.7435406998048033,0.0,0.0
2007-05-08,-0.0,1.7435406998048033,0.0,0.0
2007-05-09,0.0,1.7435406998048033,0.0,0.0
2007-05-10,0.0,1.7435406998048033,0.0,0.0
2007-05-11,0.0,1.7435406998048033,0.0,0.0
2007-05-14,0.0,1.7435406998048033,0.0,0.0
2007-05-15,-0.0,1.7435406998048033,0.0,0.0
2007-05-16,0.0,1.7435406998048033,0.0,0.0
2007-05-17,0.0,1.7435406998048033,0.0,0.0
2007-05-18,-0.0,1.7435406998048033,0.0,0.0
2007-05-21,0.0,1.7435406998048033,0.0,0.0
2007-05-22,0.0,1.7435406998048033,0.0,0.0
2007-05-23,0.0,1.7435406998048033,0.0,0.0
2007-05-25,-0.0,1.7435406998048033,0.0,0.0
2007-05-29,0.0,1.7435406998048033,0.0,0.0
2007-05-30,-0.0,1.7435406998048033,0.0,0.0
2007-05-31,-0.0002,1.7431919916648424,-1.0,1.0
2007-06-01,-0.010524236019089805,1.7248462277179744,-1.0,0.0
2007-06-04,-0.014343020031468257,1.700106723722613,-1.0,0.0
2007-06-05,-0.002115831252792688,1.6965095847834777,-1.0,0.0
2007-06-07,-0.003591151680018889,1.6904171615379144,-1.0,0.0
2007-06-08,0.015215770901838788,1.716138161796412,-1.0,0.0
2007-06-11,0.0062355866928398345,1.7268392900811844,0.0,1.0
2007-06-12,0.0,1.7268392900811844,0.0,0.0
2007-06-13,-0.0,1.7268392900811844,0.0,0.0
2007-06-14,0.0,1.7268392900811844,0.0,0.0
2007-06-15,0.0,1.7268392900811844,0.0,0.0
2007-06-18,0.0,1.7268392900811844,0.0,0.0
2007-06-19,0.0,1.7268392900811844,0.0,0.0
2007-06-20,-0.0,1.7268392900811844,0.0,0.0
2007-06-21,0.0,1.7268392900811844,0.0,0.0
2007-06-22,-0.0002,1.7264939222231683,1.0,1.0
2007-06-25,-0.0069142686520811125,1.714556479418732,1.0,0.0
2007-06-26,-0.004551441269461631,1.7067527762994827,0.0,1.0
2007-06-27,-0.0,1.7067527762994827,0.0,0.0
2007-06-28,0.0,1.7067527762994827,0.0,0.0
2007-06-29,-0.0,1.7067527762994827,0.0,0.0
2007-07-02,0.0,1.7067527762994827,0.0,0.0
2007-07-03,0.0,1.7067527762994827,0.0,0.0
2007-07-05,0.0,1.7067527762994827,0.0,0.0
2007-07-06,0.0,1.7067527762994827,0.0,0.0
2007-07-09,0.0,1.7067527762994827,0.0,0.0
2007-07-10,0.0,1.7067527762994827,0.0,0.0
2007-07-11,-0.0,1.7067527762994827,0.0,0.0
2007-07-12,0.0,1.7067527762994827,0.0,0.0
2007-07-13,0.0,1.7067527762994827,0.0,0.0
2007-07-16,-0.0,1.7067527762994827,0.0,0.0
2007-07-18,-0.0,1.7067527762994827,0.0,0.0
2007-07-19,0.0,1.7067527762994827,0.0,0.0
2007-07-20,0.0,1.7067527762994827,0.0,0.0
2007-07-23,0.0,1.7067527762994827,0.0,0.0
2007-07-24,0.0,1.7067527762994827,0.0,0.0
2007-07-25,0.0,1.7067527762994827,0.0,0.0
2007-07-26,-0.0,1.7067527762994827,0.0,0.0
2007-07-27,-0.0,1.7067527762994827,0.0,0.0
2007-07-30,0.0,1.7067527762994827,0.0,0.0
2007-07-31,0.0,1.7067527762994827,0.0,0.0
2007-08-01,-0.0,1.7067527762994827,0.0,0.0
2007-08-02,-0.0,1.7067527762994827,0.0,0.0
2007-08-03,0.0,1.7067527762994827,0.0,0.0
2007-08-06,-0.0,1.7067527762994827,0.0,0.0
2007-08-07,0.0,1.7067527762994827,0.0,0.0
2007-08-08,0.0,1.7067527762994827,0.0,0.0
2007-08-09,0.0,1.7067527762994827,0.0,0.0
2007-08-10,-0.0,1.7067527762994827,0.0,0.0
2007-08-13,0.0,1.7067527762994827,0.0,0.0
2007-08-14,-0.0,1.7067527762994827,0.0,0.0
2007-08-16,-0.0,1.7067527762994827,0.0,0.0
2007-08-17,-0.0,1.7067527762994827,0.0,0.0
2007-08-20,0.0,1.7067527762994827,0.0,0.0
2007-08-21,0.0,1.7067527762994827,0.0,0.0
2007-08-22,0.0,1.7067527762994827,0.0,0.0
2007-08-23,0.0,1.7067527762994827,0.0,0.0
2007-08-24,-0.0,1.7067527762994827,0.0,0.0
2007-08-27,0.0,1.7067527762994827,0.0,0.0
2007-08-28,0.0,1.7067527762994827,0.0,0.0
2007-08-29,-0.0,1.7067527762994827,0.0,0.0
2007-08-30,0.0,1.7067527762994827,0.0,0.0
2007-08-31,0.0,1.7067527762994827,0.0,0.0
2007-09-04,-0.0,1.7067527762994827,0.0,0.0
2007-09-05,-0.0,1.7067527762994827,0.0,0.0
2007-09-06,0.0,1.7067527762994827,0.0,0.0
2007-09-07,-0.0,1.7067527762994827,0.0,0.0
2007-09-10,-0.0,1.7067527762994827,0.0,0.0
2007-09-11,0.0,1.7067527762994827,0.0,0.0
2007-09-12,-0.0,1.7067527762994827,0.0,0.0
2007-09-13,0.0,1.7067527762994827,0.0,0.0
2007-09-14,0.0,1.7067527762994827,0.0,0.0
2007-09-17,0.0,1.7067527762994827,0.0,0.0
2007-09-18,-0.0,1.7067527762994827,0.0,0.0
2007-09-19,0.0,1.7067527762994827,0.0,0.0
2007-09-20,0.0,1.7067527762994827,0.0,0.0
2007-09-21,0.0,1.7067527762994827,0.0,0.0
2007-09-27,0.0,1.7067527762994827,0.0,0.0
2007-09-28,0.0,1.7067527762994827,0.0,0.0
2007-10-01,0.0,1.7067527762994827,0.0,0.0
2007-10-02,0.0,1.7067527762994827,0.0,0.0
2007-10-04,-0.0,1.7067527762994827,0.0,0.0
2007-10-05,-0.0,1.7067527762994827,0.0,0.0
2007-10-08,0.0,1.7067527762994827,0.0,0.0
2007-10-09,0.0,1.7067527762994827,0.0,0.0
2007-10-10,0.0,1.7067527762994827,0.0,0.0
2007-10-11,0.0,1.7067527762994827,0.0,0.0
2007-10-12,-0.0,1.7067527762994827,0.0,0.0
2007-10-15,0.0,1.7067527762994827,0.0,0.0
2007-10-16,-0.0,1.7067527762994827,0.0,0.0
2007-10-17,-0.0,1.7067527762994827,0.0,0.0
2007-10-18,0.0,1.7067527762994827,0.0,0.0
2007-10-19,-0.0,1.7067527762994827,0.0,0.0
2007-10-22,-0.0,1.7067527762994827,0.0,0.0
2007-10-23,0.0,1.7067527762994827,0.0,0.0
2007-10-24,-0.0,1.7067527762994827,0.0,0.0
2007-10-25,0.0,1.7067527762994827,0.0,0.0
2007-10-26,0.0,1.7067527762994827,0.0,0.0
2007-10-29,0.0,1.7067527762994827,0.0,0.0
2007-10-30,-0.0,1.7067527762994827,0.0,0.0
2007-10-31,0.0,1.7067527762994827,0.0,0.0
2007-11-01,0.0,1.7067527762994827,0.0,0.0
