공통날짜,strategy_ret_net,equity,pos,turnover
2007-03-13,-0.0,1.8164276622242175,0.0,0.0
2007-03-14,-0.0,1.8164276622242175,0.0,0.0
2007-03-15,0.0,1.8164276622242175,0.0,0.0
2007-03-16,0.0,1.8164276622242175,0.0,0.0
2007-03-19,0.0,1.8164276622242175,0.0,0.0
2007-03-20,0.0,1.8164276622242175,0.0,0.0
2007-03-21,-0.0,1.8164276622242175,0.0,0.0
2007-03-22,0.0,1.8164276622242175,0.0,0.0
2007-03-23,-0.0,1.8164276622242175,0.0,0.0
2007-03-26,0.0,1.8164276622242175,0.0,0.0
2007-03-27,0.0,1.8164276622242175,0.0,0.0
2007-03-28,-0.0,1.8164276622242175,0.0,0.0
2007-03-29,0.0,1.8164276622242175,0.0,0.0
2007-03-30,0.0,1.8164276622242175,0.0,0.0
2007-04-02,0.0,1.8164276622242175,0.0,0.0
2007-04-03,0.0,1.8164276622242175,0.0,0.0
2007-04-04,0.0,1.8164276622242175,0.0,0.0
2007-04-05,-0.0,1.8164276622242175,0.0,0.0
2007-04-09,0.0,1.8164276622242175,0.0,0.0
2007-04-10,-0.0,1.8164276622242175,0.0,0.0
2007-04-11,0.0,1.8164276622242175,0.0,0.0
2007-04-12,0.0,1.8164276622242175,0.0,0.0
2007-04-13,-0.0,1.8164276622242175,0.0,0.0
2007-04-16,0.0,1.8164276622242175,0.0,0.0
2007-04-17,-0.0,1.8164276622242175,0.0,0.0
2007-04-18,0.0,1.8164276622242175,0.0,0.0
2007-04-19,-0.0,1.8164276622242175,0.0,0.0
2007-04-20,0.0,1.8164276622242175,0.0,0.0
2007-04-23,0.0,1.8164276622242175,0.0,0.0
2007-04-24,0.0,1.8164276622242175,0.0,0.0
2007-04-25,-0.0,1.8164276622242175,0.0,0.0
2007-04-26,0.0,1.8164276622242175,0.0,0.0
2007-04-27,-0.0,1.8164276622242175,0.0,0.0
2007-04-30,0.0,1.8164276622242175,0.0,0.0
2007-05-02,0.0,1.8164276622242175,0.0,0.0
2007-05-03,0.0,1.8164276622242175,0.0,0.0
2007-05-04,0.0,1.8164276622242175,0.0,0.0
2007-05-07,0.0,1.8164276622242175,0.0,0.0
2007-05-08,-0.0,1.8164276622242175,0.0,0.0
2007-05-09,0.0,1.8164276622242175,0.0,0.0
2007-05-10,0.0,1.8164276622242175,0.0,0.0
2007-05-11,0.0,1.8164276622242175,0.0,0.0
2007-05-14,0.0,1.8164276622242175,0.0,0.0
2007-05-15,-0.0,1.8164276622242175,0.0,0.0
2007-05-16,0.0,1.8164276622242175,0.0,0.0
2007-05-17,0.0,1.8164276622242175,0.0,0.0
2007-05-18,-0.0,1.8164276622242175,0.0,0.0
2007-05-21,0.0,1.8164276622242175,0.0,0.0
2007-05-22,0.0,1.8164276622242175,0.0,0.0
2007-05-23,0.0,1.8164276622242175,0.0,0.0
2007-05-25,-0.0,1.8164276622242175,0.0,0.0
2007-05-29,0.0,1.8164276622242175,0.0,0.0
2007-05-30,-0.0,1.8164276622242175,0.0,0.0
2007-05-31,0.0,1.8164276622242175,0.0,0.0
2007-06-01,0.0,1.8164276622242175,0.0,0.0
2007-06-04,0.0,1.8164276622242175,0.0,0.0
2007-06-05,0.0,1.8164276622242175,0.0,0.0
2007-06-07,0.0,1.8164276622242175,0.0,0.0
2007-06-08,-0.0,1.8164276622242175,0.0,0.0
2007-06-11,-0.0,1.8164276622242175,0.0,0.0
2007-06-12,0.0,1.8164276622242175,0.0,0.0
2007-06-13,-0.0,1.8164276622242175,0.0,0.0
2007-06-14,-0.0002,1.8160643766917726,-1.0,1.0
2007-06-15,-0.0006680473225930683,1.814851159747267,-1.0,0.0
2007-06-18,-0.018482694594939453,1.7813078200263865,-1.0,0.0
2007-06-19,-0.0010484012842173485,1.7794402946202845,-1.0,0.0
2007-06-20,0.01079857734451739,1.7986557182716925,-1.0,0.0
2007-06-21,-0.005413864760520859,1.788918039462232,-1.0,0.0
2007-06-22,0.012633792918681941,1.8115188595212923,-1.0,0.0
2007-06-25,0.0069142686520811125,1.824044187584334,-1.0,0.0
2007-06-26,0.004351441269461631,1.83198140873951,-1.0,0.0
2007-06-27,0.009395254077642967,1.849193339540136,-1.0,0.0
2007-06-28,-0.010359247553448659,1.8300370879616514,0.0,1.0
2007-06-29,-0.0,1.8300370879616514,0.0,0.0
2007-07-02,0.0,1.8300370879616514,0.0,0.0
2007-07-03,0.0,1.8300370879616514,0.0,0.0
2007-07-05,-0.0002,1.8296710805440592,-1.0,1.0
2007-07-06,-0.007511652864256924,1.8159272265312425,-1.0,0.0
2007-07-09,-0.013271929376225344,1.791826368628355,-1.0,0.0
2007-07-10,-0.005575217270391342,1.7818365473124358,-1.0,0.0
2007-07-11,0.0023261620524825943,1.7859813878725206,-1.0,0.0
2007-07-12,-0.01013139007890953,1.767886913758312,0.0,1.0
2007-07-13,0.0,1.767886913758312,0.0,0.0
2007-07-16,-0.0,1.767886913758312,0.0,0.0
2007-07-18,-0.0,1.767886913758312,0.0,0.0
2007-07-19,0.0,1.767886913758312,0.0,0.0
2007-07-20,0.0,1.767886913758312,0.0,0.0
2007-07-23,0.0,1.767886913758312,0.0,0.0
2007-07-24,0.0,1.767886913758312,0.0,0.0
2007-07-25,0.0,1.767886913758312,0.0,0.0
2007-07-26,-0.0,1.767886913758312,0.0,0.0
2007-07-27,-0.0,1.767886913758312,0.0,0.0
2007-07-30,0.0,1.767886913758312,0.0,0.0
2007-07-31,0.0,1.767886913758312,0.0,0.0
2007-08-01,-0.0,1.767886913758312,0.0,0.0
2007-08-02,-0.0,1.767886913758312,0.0,0.0
2007-08-03,0.0,1.767886913758312,0.0,0.0
2007-08-06,-0.0,1.767886913758312,0.0,0.0
2007-08-07,0.0,1.767886913758312,0.0,0.0
2007-08-08,0.0,1.767886913758312,0.0,0.0
2007-08-09,0.0,1.767886913758312,0.0,0.0
2007-08-10,-0.0,1.767886913758312,0.0,0.0
2007-08-13,0.0,1.767886913758312,0.0,0.0
2007-08-14,-0.0,1.767886913758312,0.0,0.0
2007-08-16,-0.0,1.767886913758312,0.0,0.0
2007-08-17,-0.0,1.767886913758312,0.0,0.0
2007-08-20,0.0,1.767886913758312,0.0,0.0
2007-08-21,0.0,1.767886913758312,0.0,0.0
2007-08-22,0.0,1.767886913758312,0.0,0.0
2007-08-23,0.0,1.767886913758312,0.0,0.0
2007-08-24,-0.0,1.767886913758312,0.0,0.0
2007-08-27,0.0,1.767886913758312,0.0,0.0
2007-08-28,0.0,1.767886913758312,0.0,0.0
2007-08-29,-0.0,1.767886913758312,0.0,0.0
2007-08-30,0.0,1.767886913758312,0.0,0.0
2007-08-31,0.0,1.767886913758312,0.0,0.0
2007-09-04,-0.0,1.767886913758312,0.0,0.0
2007-09-05,-0.0,1.767886913758312,0.0,0.0
2007-09-06,0.0,1.767886913758312,0.0,0.0
2007-09-07,-0.0,1.767886913758312,0.0,0.0
2007-09-10,-0.0,1.767886913758312,0.0,0.0
2007-09-11,0.0,1.767886913758312,0.0,0.0
2007-09-12,-0.0,1.767886913758312,0.0,0.0
2007-09-13,0.0,1.767886913758312,0.0,0.0
2007-09-14,0.0,1.767886913758312,0.0,0.0
2007-09-17,0.0,1.767886913758312,0.0,0.0
2007-09-18,-0.0,1.767886913758312,0.0,0.0
2007-09-19,0.0,1.767886913758312,0.0,0.0
2007-09-20,0.0,1.767886913758312,0.0,0.0
2007-09-21,0.0,1.767886913758312,0.0,0.0
2007-09-27,0.0,1.767886913758312,0.0,0.0
2007-09-28,0.0,1.767886913758312,0.0,0.0
2007-10-01,0.0,1.767886913758312,0.0,0.0
2007-10-02,0.0,1.767886913758312,0.0,0.0
2007-10-04,-0.0,1.767886913758312,0.0,0.0
2007-10-05,-0.0,1.767886913758312,0.0,0.0
2007-10-08,0.0,1.767886913758312,0.0,0.0
2007-10-09,0.0,1.767886913758312,0.0,0.0
2007-10-10,0.0,1.767886913758312,0.0,0.0
2007-10-11,0.0,1.767886913758312,0.0,0.0
2007-10-12,-0.0,1.767886913758312,0.0,0.0
2007-10-15,0.0,1.767886913758312,0.0,0.0
2007-10-16,-0.0,1.767886913758312,0.0,0.0
2007-10-17,-0.0,1.767886913758312,0.0,0.0
2007-10-18,0.0,1.767886913758312,0.0,0.0
2007-10-19,-0.0,1.767886913758312,0.0,0.0
2007-10-22,-0.0,1.767886913758312,0.0,0.0
2007-10-23,0.0,1.767886913758312,0.0,0.0
2007-10-24,-0.0,1.767886913758312,0.0,0.0
2007-10-25,0.0,1.767886913758312,0.0,0.0
2007-10-26,0.0,1.767886913758312,0.0,0.0
2007-10-29,0.0,1.767886913758312,0.0,0.0
2007-10-30,-0.0,1.767886913758312,0.0,0.0
2007-10-31,0.0,1.767886913758312,0.0,0.0
2007-11-01,0.0,1.767886913758312,0.0,0.0
2007-11-02,-0.0,1.767886913758312,0.0,0.0
2007-11-05,-0.0,1.767886913758312,0.0,0.0
2007-11-06,0.0,1.767886913758312,0.0,0.0
2007-11-07,-0.0,1.767886913758312,0.0,0.0
2007-11-08,-0.0,1.767886913758312,0.0,0.0
2007-11-09,0.0,1.767886913758312,0.0,0.0
2007-11-12,-0.0,1.767886913758312,0.0,0.0
2007-11-13,0.0,1.767886913758312,0.0,0.0
2007-11-14,0.0,1.767886913758312,0.0,0.0
2007-11-15,-0.0,1.767886913758312,0.0,0.0
2007-11-16,-0.0,1.767886913758312,0.0,0.0
2007-11-19,-0.0,1.767886913758312,0.0,0.0
2007-11-20,-0.0,1.767886913758312,0.0,0.0
2007-11-21,-0.0002,1.7675333363755603,1.0,1.0
2007-11-23,-0.014525542596185659,1.741858955607859,1.0,0.0
2007-11-26,0.04517665020511916,1.8205503083520094,0.0,1.0
2007-11-27,0.0,1.8205503083520094,0.0,0.0
2007-11-28,-0.0,1.8205503083520094,0.0,0.0
2007-11-29,0.0,1.8205503083520094,0.0,0.0
2007-11-30,0.0,1.8205503083520094,0.0,0.0
2007-12-03,-0.0,1.8205503083520094,0.0,0.0
2007-12-04,0.0,1.8205503083520094,0.0,0.0
2007-12-05,0.0,1.8205503083520094,0.0,0.0
2007-12-06,0.0,1.8205503083520094,0.0,0.0
2007-12-07,-0.0,1.8205503083520094,0.0,0.0
2007-12-10,-0.0,1.8205503083520094,0.0,0.0
2007-12-11,0.0,1.8205503083520094,0.0,0.0
2007-12-12,0.0,1.8205503083520094,0.0,0.0
2007-12-13,-0.0,1.8205503083520094,0.0,0.0
2007-12-14,-0.0,1.8205503083520094,0.0,0.0
2007-12-17,-0.0,1.8205503083520094,0.0,0.0
2007-12-18,0.0,1.8205503083520094,0.0,0.0
2007-12-20,-0.0,1.8205503083520094,0.0,0.0
2007-12-21,0.0,1.8205503083520094,0.0,0.0
2007-12-24,0.0,1.8205503083520094,0.0,0.0
2007-12-26,-0.0,1.8205503083520094,0.0,0.0
2007-12-27,-0.0,1.8205503083520094,0.0,0.0
2007-12-28,-0.0,1.8205503083520094,0.0,0.0
2008-01-02,-0.0,1.8205503083520094,0.0,0.0
2008-01-03,-0.0,1.8205503083520094,0.0,0.0
2008-01-04,0.0,1.8205503083520094,0.0,0.0
2008-01-07,-0.0,1.8205503083520094,0.0,0.0
2008-01-08,-0.0,1.8205503083520094,0.0,0.0
2008-01-09,0.0,1.8205503083520094,0.0,0.0
2008-01-10,-0.0,1.8205503083520094,0.0,0.0
2008-01-11,-0.0,1.8205503083520094,0.0,0.0
2008-01-14,-0.0,1.8205503083520094,0.0,0.0
2008-01-15,-0.0,1.8205503083520094,0.0,0.0
2008-01-16,-0.0,1.8205503083520094,0.0,0.0
2008-01-17,0.0,1.8205503083520094,0.0,0.0
2008-01-18,0.0,1.8205503083520094,0.0,0.0
2008-01-22,-0.0,1.8205503083520094,0.0,0.0
2008-01-23,0.0,1.8205503083520094,0.0,0.0
2008-01-24,0.0,1.8205503083520094,0.0,0.0
2008-01-25,0.0,1.8205503083520094,0.0,0.0
2008-01-28,-0.0,1.8205503083520094,0.0,0.0
2008-01-29,0.0,1.8205503083520094,0.0,0.0
2008-01-30,-0.0,1.8205503083520094,0.0,0.0
2008-01-31,0.0,1.8205503083520094,0.0,0.0
2008-02-01,0.0,1.8205503083520094,0.0,0.0
2008-02-04,0.0,1.8205503083520094,0.0,0.0
2008-02-05,0.0,1.8205503083520094,0.0,0.0
2008-02-11,-0.0,1.8205503083520094,0.0,0.0
2008-02-12,0.0,1.8205503083520094,0.0,0.0
2008-02-13,-0.0,1.8205503083520094,0.0,0.0
2008-02-14,0.0,1.8205503083520094,0.0,0.0
2008-02-15,-0.0,1.8205503083520094,0.0,0.0
2008-02-19,0.0,1.8205503083520094,0.0,0.0
2008-02-20,-0.0,1.8205503083520094,0.0,0.0
2008-02-21,0.0,1.8205503083520094,0.0,0.0
2008-02-22,-0.0,1.8205503083520094,0.0,0.0
2008-02-25,0.0,1.8205503083520094,0.0,0.0
2008-02-26,0.0,1.8205503083520094,0.0,0.0
2008-02-27,0.0,1.8205503083520094,0.0,0.0
2008-02-28,0.0,1.8205503083520094,0.0,0.0
2008-02-29,-0.0,1.8205503083520094,0.0,0.0
2008-03-03,-0.0,1.8205503083520094,0.0,0.0
2008-03-04,0.0,1.8205503083520094,0.0,0.0
2008-03-05,0.0,1.8205503083520094,0.0,0.0
2008-03-06,0.0,1.8205503083520094,0.0,0.0
2008-03-07,-0.0,1.8205503083520094,0.0,0.0
2008-03-10,-0.0,1.8205503083520094,0.0,0.0
2008-03-11,0.0,1.8205503083520094,0.0,0.0
2008-03-12,0.0,1.8205503083520094,0.0,0.0
2008-03-13,-0.0,1.8205503083520094,0.0,0.0
2008-03-14,-0.0,1.8205503083520094,0.0,0.0
2008-03-17,-0.0,1.8205503083520094,0.0,0.0
2008-03-18,0.0,1.8205503083520094,0.0,0.0
2008-03-19,0.0,1.8205503083520094,0.0,0.0
2008-03-20,0.0,1.8205503083520094,0.0,0.0
2008-03-24,0.0,1.8205503083520094,0.0,0.0
2008-03-25,0.0,1.8205503083520094,0.0,0.0
2008-03-26,0.0,1.8205503083520094,0.0,0.0
2008-03-27,-0.0,1.8205503083520094,0.0,0.0
2008-03-28,0.0,1.8205503083520094,0.0,0.0
2008-03-31,0.0,1.8205503083520094,0.0,0.0
2008-04-01,0.0,1.8205503083520094,0.0,0.0
2008-04-02,0.0,1.8205503083520094,0.0,0.0
2008-04-03,0.0,1.8205503083520094,0.0,0.0
2008-04-04,-0.0,1.8205503083520094,0.0,0.0
2008-04-07,0.0,1.8205503083520094,0.0,0.0
2008-04-08,-0.0,1.8205503083520094,0.0,0.0
2008-04-10,0.0,1.8205503083520094,0.0,0.0
2008-04-11,0.0,1.8205503083520094,0.0,0.0
2008-04-14,-0.0,1.8205503083520094,0.0,0.0
2008-04-15,-0.0,1.8205503083520094,0.0,0.0
2008-04-16,0.0,1.8205503083520094,0.0,0.0
2008-04-17,0.0,1.8205503083520094,0.0,0.0
2008-04-18,0.0,1.8205503083520094,0.0,0.0
2008-04-21,0.0,1.8205503083520094,0.0,0.0
2008-04-22,-0.0,1.8205503083520094,0.0,0.0
2008-04-23,0.0,1.8205503083520094,0.0,0.0
2008-04-24,0.0,1.8205503083520094,0.0,0.0
2008-04-25,0.0,1.8205503083520094,0.0,0.0
2008-04-28,0.0,1.8205503083520094,0.0,0.0
2008-04-29,-0.0,1.8205503083520094,0.0,0.0
2008-04-30,0.0,1.8205503083520094,0.0,0.0
2008-05-02,0.0,1.8205503083520094,0.0,0.0
2008-05-06,0.0,1.8205503083520094,0.0,0.0
2008-05-07,-0.0,1.8205503083520094,0.0,0.0
2008-05-08,-0.0,1.8205503083520094,0.0,0.0
2008-05-09,-0.0,1.8205503083520094,0.0,0.0
2008-05-13,0.0,1.8205503083520094,0.0,0.0
2008-05-14,0.0,1.8205503083520094,0.0,0.0
2008-05-15,0.0,1.8205503083520094,0.0,0.0
2008-05-16,0.0,1.8205503083520094,0.0,0.0
2008-05-19,-0.0,1.8205503083520094,0.0,0.0
2008-05-20,-0.0,1.8205503083520094,0.0,0.0
2008-05-21,-0.0,1.8205503083520094,0.0,0.0
2008-05-22,-0.0,1.8205503083520094,0.0,0.0
2008-05-23,-0.0,1.8205503083520094,0.0,0.0
2008-05-27,-0.0,1.8205503083520094,0.0,0.0
2008-05-28,-0.0,1.8205503083520094,0.0,0.0
2008-05-29,0.0,1.8205503083520094,0.0,0.0
2008-05-30,0.0,1.8205503083520094,0.0,0.0
2008-06-02,-0.0,1.8205503083520094,0.0,0.0
2008-06-03,-0.0,1.8205503083520094,0.0,0.0
2008-06-04,0.0,1.8205503083520094,0.0,0.0
2008-06-05,-0.0,1.8205503083520094,0.0,0.0
2008-06-09,-0.0,1.8205503083520094,0.0,0.0
2008-06-10,-0.0002,1.8201861982903391,1.0,1.0
2008-06-11,0.003788717691222132,1.82708236994112,1.0,0.0
2008-06-12,-0.0278668916159468,1.7761672635645636,1.0,0.0
2008-06-13,0.007297987161802411,1.7891297094512715,1.0,0.0
2008-06-16,0.009470698440647851,1.8060740174006884,1.0,0.0
2008-06-17,-0.005573280583037743,1.79600826014798,1.0,0.0
2008-06-18,0.013059306993863373,1.819462883380767,1.0,0.0
2008-06-19,-0.02057384071642112,1.7820295438286506,0.0,1.0
2008-06-20,-0.0,1.7820295438286506,0.0,0.0
2008-06-23,-0.0,1.7820295438286506,0.0,0.0
2008-06-24,-0.0,1.7820295438286506,0.0,0.0
2008-06-25,0.0,1.7820295438286506,0.0,0.0
2008-06-26,0.0,1.7820295438286506,0.0,0.0
2008-06-27,-0.0,1.7820295438286506,0.0,0.0
2008-06-30,-0.0,1.7820295438286506,0.0,0.0
2008-07-01,-0.0,1.7820295438286506,0.0,0.0
2008-07-02,-0.0002,1.781673137919885,1.0,1.0
2008-07-03,-0.010878343551132375,1.7622914854297684,1.0,0.0
2008-07-07,-0.01651795918663801,1.7331820265984799,1.0,0.0
2008-07-08,-0.029185243477297007,1.6825986871617282,1.0,0.0
2008-07-09,-0.009766651407373317,1.6661653323257157,1.0,0.0
2008-07-10,0.00885029437130136,1.6809113859880556,1.0,0.0
2008-07-11,0.018869336355628687,1.7126290683142702,0.0,1.0
2008-07-14,-0.0,1.7126290683142702,0.0,0.0
2008-07-15,-0.0002,1.7122865425006073,1.0,1.0
2008-07-16,-0.0029497488077470323,1.707235727313345,0.0,1.0
2008-07-17,0.0,1.707235727313345,0.0,0.0
2008-07-18,-0.0,1.707235727313345,0.0,0.0
2008-07-21,-0.0002,1.7068942801678824,-1.0,1.0
2008-07-22,0.0011506617573955324,1.7088583381399887,-1.0,0.0
2008-07-23,-0.019187024243494832,1.6760704317773985,-1.0,0.0
2008-07-24,-0.02281763152216687,1.6378264742599027,-1.0,0.0
2008-07-25,0.019728712393317416,1.6701386817207373,-1.0,0.0
2008-07-28,0.0014697239565073517,1.672593324551952,-1.0,0.0
2008-07-29,0.020155682700123023,1.706305584887965,-1.0,0.0
2008-07-30,-0.009558969530027994,1.6899950617931043,-1.0,0.0
2008-07-31,-0.01133184515938801,1.6708442994327346,-1.0,0.0
2008-08-01,0.013266129705438168,1.6930099366266012,-1.0,0.0
2008-08-04,0.01939959081790832,1.72585363664781,-1.0,0.0
2008-08-05,0.0056852945013803335,1.735665622838431,-1.0,0.0
2008-08-06,-0.029295835040738183,1.6848178490658763,-1.0,0.0
2008-08-07,0.009786709673894833,1.70130667220808,-1.0,0.0
2008-08-08,-0.002243998248845358,1.6974889430148963,-1.0,0.0
2008-08-11,-0.008234581974022603,1.683510831163643,-1.0,0.0
2008-08-12,0.0014831663370475923,1.68600775775648,-1.0,0.0
2008-08-13,0.009245058144051299,1.7015949975082603,-1.0,0.0
2008-08-14,-0.006172859107081763,1.6910912913313267,-1.0,0.0
2008-08-18,0.002633738198452029,1.6955451830623756,-1.0,0.0
2008-08-19,0.01711330751586182,1.7245615691871603,-1.0,0.0
2008-08-20,0.001063533563567809,1.72639569829843,-1.0,0.0
2008-08-21,0.017894137991918413,1.7572880611524366,-1.0,0.0
2008-08-22,0.009380980454197996,1.7737731461065032,-1.0,0.0
2008-08-25,-0.004934690428278543,1.765020124740474,-1.0,0.0
2008-08-26,0.008481903328751983,1.7799908548118244,-1.0,0.0
2008-08-27,-0.001253394774493266,1.7777598235757575,-1.0,0.0
2008-08-28,0.01498647740762582,1.8044021810079605,-1.0,0.0
2008-08-29,-0.0011119643199180018,1.8023957501638974,-1.0,0.0
2008-09-02,0.035278451750229145,1.8659814816708726,-1.0,0.0
2008-09-03,-0.010833467153485122,1.8457664325801797,0.0,1.0
2008-09-04,-0.0,1.8457664325801797,0.0,0.0
2008-09-05,-0.0,1.8457664325801797,0.0,0.0
2008-09-08,-0.0002,1.8453972792936637,-1.0,1.0
2008-09-09,0.015811025468089213,1.8745749026753185,-1.0,0.0
2008-09-10,-0.008242867399196574,1.859123030322704,0.0,1.0
2008-09-11,-0.0,1.859123030322704,0.0,0.0
2008-09-12,0.0,1.859123030322704,0.0,0.0
2008-09-16,-0.0,1.859123030322704,0.0,0.0
2008-09-17,0.0,1.859123030322704,0.0,0.0
2008-09-18,-0.0,1.859123030322704,0.0,0.0
2008-09-19,0.0,1.859123030322704,0.0,0.0
2008-09-22,0.0,1.859123030322704,0.0,0.0
2008-09-23,0.0,1.859123030322704,0.0,0.0
2008-09-24,0.0,1.859123030322704,0.0,0.0
2008-09-25,0.0,1.859123030322704,0.0,0.0
2008-09-26,-0.0,1.859123030322704,0.0,0.0
2008-09-29,-0.0,1.859123030322704,0.0,0.0
2008-09-30,-0.0,1.859123030322704,0.0,0.0
2008-10-01,-0.0,1.859123030322704,0.0,0.0
2008-10-02,-0.0,1.859123030322704,0.0,0.0
2008-10-06,-0.0,1.859123030322704,0.0,0.0
2008-10-07,0.0,1.859123030322704,0.0,0.0
2008-10-08,-0.0,1.859123030322704,0.0,0.0
2008-10-09,0.0,1.859123030322704,0.0,0.0
2008-10-10,-0.0,1.859123030322704,0.0,0.0
2008-10-13,0.0,1.859123030322704,0.0,0.0
2008-10-14,0.0,1.859123030322704,0.0,0.0
2008-10-15,-0.0,1.859123030322704,0.0,0.0
2008-10-16,-0.0,1.859123030322704,0.0,0.0
2008-10-17,-0.0,1.859123030322704,0.0,0.0
2008-10-20,0.0,1.859123030322704,0.0,0.0
2008-10-21,-0.0,1.859123030322704,0.0,0.0
2008-10-22,-0.0,1.859123030322704,0.0,0.0
2008-10-23,-0.0,1.859123030322704,0.0,0.0
2008-10-24,-0.0,1.859123030322704,0.0,0.0
2008-10-27,0.0,1.859123030322704,0.0,0.0
2008-10-28,0.0,1.859123030322704,0.0,0.0
2008-10-29,-0.0,1.859123030322704,0.0,0.0
2008-10-30,0.0,1.859123030322704,0.0,0.0
2008-10-31,0.0,1.859123030322704,0.0,0.0
2008-11-03,0.0,1.859123030322704,0.0,0.0
2008-11-04,0.0,1.859123030322704,0.0,0.0
2008-11-05,0.0,1.859123030322704,0.0,0.0
2008-11-06,-0.0,1.859123030322704,0.0,0.0
2008-11-07,0.0,1.859123030322704,0.0,0.0
2008-11-10,0.0,1.859123030322704,0.0,0.0
2008-11-11,-0.0,1.859123030322704,0.0,0.0
2008-11-12,-0.0,1.859123030322704,0.0,0.0
2008-11-13,-0.0,1.859123030322704,0.0,0.0
2008-11-14,-0.0,1.859123030322704,0.0,0.0
2008-11-17,-0.0,1.859123030322704,0.0,0.0
2008-11-18,-0.0,1.859123030322704,0.0,0.0
2008-11-19,-0.0,1.859123030322704,0.0,0.0
2008-11-20,-0.0,1.859123030322704,0.0,0.0
2008-11-21,0.0,1.859123030322704,0.0,0.0
2008-11-24,-0.0,1.859123030322704,0.0,0.0
2008-11-25,0.0,1.859123030322704,0.0,0.0
2008-11-26,0.0,1.859123030322704,0.0,0.0
2008-11-28,0.0,1.859123030322704,0.0,0.0
2008-12-01,-0.0,1.859123030322704,0.0,0.0
2008-12-02,-0.0,1.859123030322704,0.0,0.0
2008-12-03,-0.0,1.859123030322704,0.0,0.0
2008-12-04,-0.0,1.859123030322704,0.0,0.0
2008-12-05,0.0,1.859123030322704,0.0,0.0
2008-12-08,0.0,1.859123030322704,0.0,0.0
2008-12-09,0.0,1.859123030322704,0.0,0.0
2008-12-10,0.0,1.859123030322704,0.0,0.0
2008-12-11,0.0,1.859123030322704,0.0,0.0
2008-12-12,-0.0,1.859123030322704,0.0,0.0
2008-12-15,0.0,1.859123030322704,0.0,0.0
2008-12-16,-0.0,1.859123030322704,0.0,0.0
2008-12-17,0.0,1.859123030322704,0.0,0.0
2008-12-18,0.0,1.859123030322704,0.0,0.0
2008-12-19,0.0,1.859123030322704,0.0,0.0
2008-12-22,-0.0,1.859123030322704,0.0,0.0
2008-12-23,-0.0,1.859123030322704,0.0,0.0
2008-12-24,-0.0,1.859123030322704,0.0,0.0
2008-12-26,-0.0,1.859123030322704,0.0,0.0
2008-12-29,-0.0,1.859123030322704,0.0,0.0
2008-12-30,0.0,1.859123030322704,0.0,0.0
2009-01-02,0.0,1.859123030322704,0.0,0.0
2009-01-05,0.0,1.859123030322704,0.0,0.0
2009-01-06,0.0,1.859123030322704,0.0,0.0
2009-01-07,0.0,1.859123030322704,0.0,0.0
2009-01-08,-0.0,1.859123030322704,0.0,0.0
2009-01-09,-0.0,1.859123030322704,0.0,0.0
2009-01-12,-0.0,1.859123030322704,0.0,0.0
2009-01-13,0.0,1.859123030322704,0.0,0.0
2009-01-14,0.0,1.859123030322704,0.0,0.0
2009-01-15,-0.0,1.859123030322704,0.0,0.0
2009-01-16,0.0,1.859123030322704,0.0,0.0
2009-01-20,-0.0,1.859123030322704,0.0,0.0
2009-01-21,-0.0,1.859123030322704,0.0,0.0
2009-01-22,0.0,1.859123030322704,0.0,0.0
2009-01-23,-0.0,1.859123030322704,0.0,0.0
2009-01-28,0.0,1.859123030322704,0.0,0.0
2009-01-29,0.0,1.859123030322704,0.0,0.0
2009-01-30,-0.0,1.859123030322704,0.0,0.0
2009-02-02,-0.0,1.859123030322704,0.0,0.0
2009-02-03,0.0,1.859123030322704,0.0,0.0
2009-02-04,0.0,1.859123030322704,0.0,0.0
2009-02-05,-0.0,1.859123030322704,0.0,0.0
2009-02-06,0.0,1.859123030322704,0.0,0.0
2009-02-09,-0.0,1.859123030322704,0.0,0.0
2009-02-10,-0.0,1.859123030322704,0.0,0.0
2009-02-11,-0.0,1.859123030322704,0.0,0.0
2009-02-12,-0.0,1.859123030322704,0.0,0.0
2009-02-13,0.0,1.859123030322704,0.0,0.0
2009-02-17,-0.0,1.859123030322704,0.0,0.0
2009-02-18,-0.0,1.859123030322704,0.0,0.0
2009-02-19,-0.0,1.859123030322704,0.0,0.0
2009-02-20,-0.0,1.859123030322704,0.0,0.0
2009-02-23,0.0,1.859123030322704,0.0,0.0
2009-02-24,-0.0,1.859123030322704,0.0,0.0
2009-02-25,0.0,1.859123030322704,0.0,0.0
2009-02-26,-0.0,1.859123030322704,0.0,0.0
2009-02-27,0.0,1.859123030322704,0.0,0.0
2009-03-02,-0.0,1.859123030322704,0.0,0.0
2009-03-03,0.0,1.859123030322704,0.0,0.0
2009-03-04,0.0,1.859123030322704,0.0,0.0
2009-03-05,0.0,1.859123030322704,0.0,0.0
2009-03-06,-0.0,1.859123030322704,0.0,0.0
2009-03-09,0.0,1.859123030322704,0.0,0.0
2009-03-10,0.0,1.859123030322704,0.0,0.0
2009-03-11,0.0,1.859123030322704,0.0,0.0
2009-03-12,0.0,1.859123030322704,0.0,0.0
2009-03-13,-0.0,1.859123030322704,0.0,0.0
2009-03-16,-0.0,1.859123030322704,0.0,0.0
2009-03-17,0.0,1.859123030322704,0.0,0.0
2009-03-18,0.0,1.859123030322704,0.0,0.0
2009-03-19,-0.0,1.859123030322704,0.0,0.0
