공통날짜,Strategy_Net_Return,Equity
2005-08-08,0.0014936522567827737,0.8875847150832337
2005-08-09,-0.011465093740209653,0.8774084731224271
2005-08-10,-0.004143118879020413,0.8737732655128211
2005-08-11,-0.018400102522094564,0.8576957478463199
2005-08-12,-0.004735929782550663,0.8536337610097274
2005-08-16,0.01198609100761061,0.863865492956359
2005-08-17,0.0029843517308831835,0.8664435714355135
2005-08-18,0.019016115241872633,0.882919962240511
2005-08-19,0.0034061912012877116,0.8859273564473359
2005-08-22,-0.026099418852944645,0.8628051672981348
2005-08-23,0.0009006825010455799,0.863582280814132
2005-08-24,0.021013591034107826,0.8817292456874622
2005-08-25,-0.0033919896842888875,0.8787384291817546
2005-08-26,0.009854391892847758,0.887397862034217
2005-08-29,0.02116862111208384,0.9061828511512926
2005-08-30,-0.00912719121389216,0.8979119469940848
2005-08-31,-0.010115952391200445,0.8888287124868026
2005-09-01,-0.021468234988102353,0.8697471288229635
2005-09-02,-0.008141157583700043,0.862666380389245
2005-09-06,-0.00648650476282111,0.8570706908041246
2005-09-07,0.0,0.8570706908041246
2005-09-08,0.0,0.8570706908041246
2005-09-09,0.0,0.8570706908041246
2005-09-12,0.0,0.8570706908041246
2005-09-13,0.0,0.8570706908041246
2005-09-14,-0.0002,0.8568992766659638
2005-09-15,0.00026314058437471033,0.8571247616423759
2005-09-16,-0.0036776819543087313,0.8539725293738926
2005-09-20,-0.013930703085894613,0.8420760916236745
2005-09-21,-0.004193148742928088,0.8385451413186329
2005-09-22,-0.0023790398618324105,0.83655020900149
2005-09-23,0.02155227855156472,0.8545797721282599
2005-09-26,-0.026109863146354793,0.832266811230348
2005-09-27,0.0,0.832266811230348
2005-09-28,-0.0002,0.8321003578681019
2005-09-29,-0.0011322892321263822,0.8311581795928393
2005-09-30,0.009538621325705599,0.8390862827297383
2005-10-04,-0.018114842159700828,0.823886367159719
2005-10-05,0.014629966147557738,0.8359397968207
2005-10-06,0.02186324508434765,0.8542161534743508
2005-10-07,-0.0,0.8542161534743508
2005-10-10,0.0,0.8542161534743508
2005-10-11,0.0,0.8542161534743508
2005-10-12,-0.0,0.8542161534743508
2005-10-13,-0.0,0.8542161534743508
2005-10-14,-0.0,0.8542161534743508
2005-10-17,-0.0,0.8542161534743508
2005-10-18,0.0,0.8542161534743508
2005-10-19,-0.0,0.8542161534743508
2005-10-20,0.0,0.8542161534743508
2005-10-21,0.0,0.8542161534743508
2005-10-24,0.0,0.8542161534743508
2005-10-25,-0.0,0.8542161534743508
2005-10-26,-0.0,0.8542161534743508
2005-10-27,-0.0,0.8542161534743508
2005-10-28,-0.0,0.8542161534743508
2005-10-31,0.0,0.8542161534743508
2005-11-01,0.0,0.8542161534743508
2005-11-02,0.0,0.8542161534743508
2005-11-03,0.0,0.8542161534743508
2005-11-04,0.0,0.8542161534743508
2005-11-07,-0.0,0.8542161534743508
2005-11-08,0.0,0.8542161534743508
2005-11-09,0.0,0.8542161534743508
2005-11-10,0.0,0.8542161534743508
2005-11-11,0.0,0.8542161534743508
2005-11-14,0.0,0.8542161534743508
2005-11-15,-0.0,0.8542161534743508
2005-11-16,0.0,0.8542161534743508
2005-11-17,0.0,0.8542161534743508
2005-11-18,0.0,0.8542161534743508
2005-11-21,-0.0,0.8542161534743508
2005-11-22,-0.0002,0.8540453102436559
2005-11-23,0.029556370190023884,0.8792877895922713
2005-11-25,0.006303433199271069,0.8848303214369009
2005-11-28,6.0417484839092594e-05,0.8848837806594315
2005-11-29,-0.011056549060199039,0.8751000197259962
2005-11-30,0.01365105378889453,0.8870460571659384
2005-12-01,0.006127617394882101,0.89248153601589
2005-12-02,0.003527340517968547,0.8956296222994177
2005-12-05,0.003990594652234947,0.8992037170805489
2005-12-06,0.005985735120797919,0.90458611235063
2005-12-07,0.005715142968014675,0.9097559513095944
2005-12-08,-0.000470118125835306,0.9093282585467972
2005-12-09,-0.0057178380897582315,0.9041288667939849
2005-12-12,0.012863235716329413,0.9157588895254937
2005-12-13,0.001749271583083356,0.9173608005278966
2005-12-14,-0.003117154927506438,0.9145012447882298
2005-12-15,0.0,0.9145012447882298
2005-12-16,-0.0002,0.9143183445392722
2005-12-19,0.014413186000341582,0.9274965849026411
2005-12-20,0.0008140481900875685,0.9282516118188935
2005-12-21,0.010982769354461297,0.9384463851744074
2005-12-22,-0.0003449862039737184,0.9381226341183532
2005-12-23,0.006991432489831695,0.9446814551819748
2005-12-27,0.01186469028717152,0.9558898080677434
2005-12-28,-0.00588636519661101,0.9502630915697382
2005-12-29,0.007183491961118449,0.957089298848977
2006-01-03,0.00774762465162393,0.9645044674945448
2006-01-04,0.006132936261415978,0.9704197119175397
2006-01-05,-0.006077012541355842,0.964522459157838
2006-01-06,0.011198827862251437,0.9753239801472221
2006-01-09,-0.0,0.9753239801472221
2006-01-10,-0.0,0.9753239801472221
2006-01-11,-0.0,0.9753239801472221
2006-01-12,0.0,0.9753239801472221
2006-01-13,-0.0002,0.9751289153511927
2006-01-17,0.0189127546971952,0.9935712893253719
2006-01-18,-0.0002,0.9933725750675068
2006-01-19,0.006423145326786006,0.999753151480809
2006-01-20,-0.025064258844595955,0.9746950797113935
2006-01-23,-0.01531958875639774,0.9597631519273306
2006-01-24,0.0,0.9597631519273306
2006-01-25,0.0,0.9597631519273306
2006-01-26,0.0,0.9597631519273306
2006-01-27,-0.0002,0.9595711992969452
2006-01-31,-0.011188850061746969,0.948834701024441
2006-02-01,0.014384726180425744,0.9624834283891637
2006-02-02,0.0008427203510059655,0.9632945327617732
2006-02-03,0.02975175263787875,0.9919542334179225
2006-02-06,0.0,0.9919542334179225
2006-02-07,-0.0,0.9919542334179225
2006-02-08,-0.0,0.9919542334179225
2006-02-09,0.0,0.9919542334179225
2006-02-10,0.0,0.9919542334179225
2006-02-13,-0.0002,0.9917558425712389
2006-02-14,0.005877269916882955,0.9975846593496758
2006-02-15,-0.0002,0.9973851424178058
2006-02-16,0.008813756739172618,1.0061758524383415
2006-02-17,0.015196084352345984,1.0214657855652882
2006-02-21,0.00946779962288602,1.0311368189446541
2006-02-21,0.0,1.0311368189446541
2006-02-22,-0.0,1.0311368189446541
2006-02-23,0.0,1.0311368189446541
2006-02-24,0.0,1.0311368189446541
2006-02-27,0.0,1.0311368189446541
2006-02-28,-0.0,1.0311368189446541
2006-03-02,-0.0,1.0311368189446541
2006-03-03,-0.0002,1.0309305915808653
2006-03-06,0.012676348368080959,1.0439990269030561
2006-03-07,-0.021687526956871928,1.021357269864148
2006-03-08,-0.002177175828373734,1.019133595504066
2006-03-09,-0.0034815483784722545,1.015585432587192
2006-03-10,0.007068416070250549,1.0227640129796036
2006-03-13,0.014278047855802,1.0373670865021185
2006-03-14,-0.010002409515105448,1.0269909160854325
2006-03-15,0.006872879287762146,1.0340493006813158
2006-03-16,0.002203282621467295,1.0363276035352473
2006-03-17,0.004737976159788104,1.0412376990145276
2006-03-20,0.004486117835975634,1.045908814027567
2006-03-21,-0.008008569868445115,1.0375325802144046
2006-03-22,-0.020985718264761033,1.0157592137955145
2006-03-23,0.0023601615864921044,1.0181565696730401
2006-03-24,0.006930197467045929,1.0252125957532443
2006-03-27,0.009204842155461357,1.0346495158729436
2006-03-28,0.00191188030775713,1.0366276419077716
2006-03-29,0.0010991237042068391,1.0377670239214285
2006-03-30,0.0037510503629594183,1.0416597402931762
2006-03-31,0.014865061326782225,1.0571440762142743
2006-04-03,0.01509462622248492,1.073101270908043
2006-04-04,0.004907164255199881,1.0783671551068525
2006-04-05,0.0009119142747872957,1.0793505335090563
2006-04-06,0.0,1.0793505335090563
2006-04-07,0.0,1.0793505335090563
2006-04-10,-0.0,1.0793505335090563
2006-04-11,-0.0,1.0793505335090563
2006-04-12,-0.0,1.0793505335090563
2006-04-13,0.0,1.0793505335090563
2006-04-17,0.0,1.0793505335090563
2006-04-18,0.0,1.0793505335090563
2006-04-19,0.0,1.0793505335090563
2006-04-20,-0.0,1.0793505335090563
2006-04-21,0.0,1.0793505335090563
2006-04-24,-0.0002,1.0791346634023544
2006-04-25,0.0005009031153630829,1.079675205317149
2006-04-26,-0.0002,1.0794592702760857
2006-04-27,-0.0003185220603452166,1.0791154386852586
2006-04-28,0.023088273903230316,1.1040303515068284
2006-05-02,-0.011181146544773313,1.091686026356753
2006-05-03,0.0007522837539095661,1.0925072840187513
2006-05-04,-0.005093708233273375,1.0869423706712338
2006-05-08,-0.009633626943782225,1.076471173362797
2006-05-09,0.001284230328130387,1.0778536102909877
2006-05-10,0.0,1.0778536102909877
2006-05-11,0.0,1.0778536102909877
2006-05-12,-0.0,1.0778536102909877
2006-05-15,-0.0002,1.0776380395689296
2006-05-16,-0.02273740994468689,1.053135341691262
2006-05-17,0.0,1.053135341691262
2006-05-18,-0.0,1.053135341691262
2006-05-19,0.0,1.053135341691262
2006-05-22,-0.0,1.053135341691262
2006-05-23,-0.0,1.053135341691262
2006-05-24,0.0,1.053135341691262
2006-05-25,-0.0,1.053135341691262
2006-05-26,0.0,1.053135341691262
2006-05-30,-0.0,1.053135341691262
2006-06-01,-0.0,1.053135341691262
2006-06-02,0.0,1.053135341691262
2006-06-05,-0.0,1.053135341691262
2006-06-07,-0.0,1.053135341691262
2006-06-08,-0.0,1.053135341691262
2006-06-09,0.0,1.053135341691262
2006-06-12,0.0,1.053135341691262
2006-06-13,-0.0,1.053135341691262
2006-06-14,0.0,1.053135341691262
2006-06-15,-0.0,1.053135341691262
2006-06-16,0.0,1.053135341691262
2006-06-19,-0.0,1.053135341691262
2006-06-20,-0.0,1.053135341691262
2006-06-21,0.0,1.053135341691262
2006-06-22,0.0,1.053135341691262
2006-06-23,-0.0,1.053135341691262
2006-06-26,0.0,1.053135341691262
2006-06-27,0.0,1.053135341691262
2006-06-28,-0.0,1.053135341691262
2006-06-29,0.0,1.053135341691262
2006-06-30,0.0,1.053135341691262
2006-07-03,-0.0,1.053135341691262
2006-07-05,-0.0,1.053135341691262
2006-07-06,-0.0,1.053135341691262
2006-07-07,0.0,1.053135341691262
2006-07-10,-0.0002,1.052924714622924
2006-07-11,-0.0010691376642064654,1.0517989931529468
2006-07-12,0.0030917439456450424,1.055050886322063
2006-07-13,0.009453223442430492,1.0650245180935998
2006-07-14,0.024262702141732075,1.0908648907497465
2006-07-18,-0.0,1.0908648907497465
2006-07-19,0.0,1.0908648907497465
2006-07-20,0.0,1.0908648907497465
2006-07-21,-0.0,1.0908648907497465
2006-07-24,-0.0,1.0908648907497465
2006-07-25,0.0,1.0908648907497465
2006-07-26,-0.0,1.0908648907497465
2006-07-27,0.0,1.0908648907497465
2006-07-28,0.0,1.0908648907497465
2006-07-31,-0.0,1.0908648907497465
2006-08-01,-0.0,1.0908648907497465
2006-08-02,0.0,1.0908648907497465
2006-08-03,-0.0,1.0908648907497465
2006-08-04,0.0,1.0908648907497465
2006-08-07,-0.0,1.0908648907497465
2006-08-08,-0.0002,1.0906467177715966
2006-08-09,-0.0025161662240797966,1.0879024693379362
2006-08-10,0.009807742690782995,1.09857233682987
2006-08-11,0.010620408940858361,1.1102396242981176
2006-08-14,-0.0032158198271030614,1.1066692937014644
2006-08-16,-0.01662774158562108,1.0882678826650547
2006-08-17,-0.00954438951103942,1.0778810301005453
2006-08-18,-0.0030073471280580577,1.0746394676802842
2006-08-21,0.007011879335978577,1.0821747099573387
2006-08-22,-0.010700856947307713,1.070594513194091
2006-08-23,0.008551505281903182,1.0797497078284468
2006-08-24,0.00727995993477748,1.0876102424410257
2006-08-25,-0.010697776440722784,1.0759752312127513
2006-08-28,0.0016205582896064996,1.0777189117931043
2006-08-29,-0.012376751837170907,1.0643802522716153
2006-08-30,0.003610836420703478,1.0682235552519952
2006-08-31,-0.007322687183340726,1.0604012883150087
2006-09-01,-0.003130071132487089,1.0570821568536017
2006-09-05,-0.00430912953456275,1.0525270529110446
2006-09-06,0.0031733465741448086,1.0558670860285946
2006-09-07,0.004322855261444047,1.060431446616819
2006-09-08,-0.0019931101954053787,1.0583178898890386
2006-09-11,0.015941618638719568,1.075189190088184
2006-09-12,0.004170534311869645,1.0796733034971981
2006-09-13,-0.003765828151920836,1.075607439376011
2006-09-14,-0.019583768344230812,1.05454299245394
2006-09-15,-0.0009068753101262317,1.0535866534506169
2006-09-18,-0.009977816086167657,1.0430741595916457
2006-09-19,-0.0002243409992583878,1.0428401552923823
2006-09-20,0.005510895125752313,1.0485871380211218
2006-09-21,0.00016918088296424827,1.0487645389189972
2006-09-22,0.012913639145382549,1.0623079057230707
2006-09-25,0.0,1.0623079057230707
2006-09-26,-0.0002,1.0620954441419261
2006-09-27,0.012296636782655135,1.0751556460470522
2006-09-28,0.008282904095149313,1.0840610571506182
2006-09-29,-0.000898220461221122,1.0830873313278726
2006-10-02,0.002300076748218416,1.0855785153149498
2006-10-04,-0.01683941017399171,1.0672980134194883
2006-10-09,-0.021310487959935287,1.0445533719548494
2006-10-10,0.005604520592660012,1.050407592838103
2006-10-11,-0.0,1.050407592838103
2006-10-12,0.0,1.050407592838103
2006-10-13,0.0,1.050407592838103
2006-10-16,0.0,1.050407592838103
2006-10-17,-0.0,1.050407592838103
2006-10-18,0.0,1.050407592838103
2006-10-19,-0.0,1.050407592838103
2006-10-20,0.0,1.050407592838103
2006-10-23,0.0,1.050407592838103
2006-10-24,0.0,1.050407592838103
2006-10-25,0.0,1.050407592838103
2006-10-26,0.0,1.050407592838103
2006-10-27,-0.0,1.050407592838103
2006-10-30,-0.0,1.050407592838103
2006-10-31,0.0,1.050407592838103
2006-11-01,0.0,1.050407592838103
2006-11-02,0.0,1.050407592838103
2006-11-03,-0.0,1.050407592838103
2006-11-06,-0.0,1.050407592838103
2006-11-07,0.0,1.050407592838103
2006-11-08,-0.0,1.050407592838103
2006-11-09,-0.0002,1.0501975113195354
2006-11-10,0.0029274510674532905,1.0532719131450845
2006-11-13,-0.0008293937607408708,1.0523983359919584
2006-11-14,-0.007543465553611739,1.0444596053957247
2006-11-15,-0.0032858737122030135,1.041027643034897
2006-11-16,0.0011488280483415991,1.0422236047903144
2006-11-17,-0.001367502879739746,1.040798361009431
2006-11-20,0.007351764061025001,1.0484500649946737
2006-11-21,-0.0025298369099493456,1.0457976573220114
2006-11-22,-0.011902952435287162,1.0333495775499728
2006-11-24,0.0017927480015398345,1.0352021129400175
2006-11-27,-0.00195556583588008,1.0331777070547212
2006-11-28,0.010090352594757768,1.0436028344119468
2006-11-29,-0.007536489169574168,1.0357377329530641
2006-11-30,-0.006291375562426538,1.0292215178908801
2006-12-01,-0.0017286089006178784,1.0274423964143464
2006-12-04,0.005249071821099349,1.0328355153451678
2006-12-05,0.004240980693150931,1.0372157508249473
2006-12-06,0.005080173709512081,1.04248498701338
2006-12-07,0.0020478695832743866,1.044619860309305
2006-12-08,-0.0002,1.0444109363372434
2006-12-11,-0.00014428814171687493,1.0442602402240504
2006-12-12,-0.0,1.0442602402240504
2006-12-13,0.0,1.0442602402240504
2006-12-14,-0.0002,1.0440513881760056
2006-12-15,-0.001360951787404474,1.0426304845731253
2006-12-18,-0.008450754517723702,1.0338194702953025
2006-12-19,0.004053950040034948,1.038010522778295
2006-12-20,-0.010291870891065535,1.0273274524942932
2006-12-21,0.00392104705405405,1.0313556517754447
2006-12-22,-0.0009144948053876334,1.030412482389389
2006-12-26,0.001937567882803748,1.0324089765213067
2006-12-27,0.007136708491469079,1.0397769784307151
2006-12-28,-0.005896849568722828,1.033645570003888
2007-01-03,0.017740996434048917,1.0519834723753974
2007-01-04,0.0088791428516517,1.0613241839041951
2007-01-05,0.007897265892133909,1.0697057431822385
2007-01-08,0.011342701202726069,1.0818390958019948
2007-01-09,-0.002481670760397847,1.0791543273504878
2007-01-10,0.014354449190681962,1.094644993311345
2007-01-11,-0.007231348237858093,1.0867292341678827
2007-01-12,-0.017434781652335474,1.067782347254956
2007-01-16,-0.0020607654400937037,1.0655818982961907
2007-01-17,0.00686712354425012,1.0728993808383072
2007-01-18,-0.003467371070805747,1.069179240563303
2007-01-19,0.016266012214221526,1.0865705231494978
2007-01-22,-0.003398858990608211,1.0828774231579612
2007-01-23,-0.0003957820988542693,1.0824488396586218
2007-01-24,-0.013866110395182929,1.0674394845507778
2007-01-25,0.0013947392704238837,1.0689282843186818
2007-01-26,0.008634760686318188,1.0781582242446104
2007-01-29,0.006610380295866136,1.085285260125983
2007-01-30,-0.005878047784190876,1.0789059015074844
2007-01-31,0.008261703850386048,1.0878195025481732
2007-02-01,-0.017517133824546782,1.068764022745085
2007-02-02,-0.022634143173363874,1.0445734648357323
2007-02-05,-0.002888836391613303,1.0415558629968014
2007-02-06,-0.007374904636981761,1.0338744878331108
2007-02-07,0.002271744810844467,1.0362231868359102
2007-02-08,0.0022769173883352423,1.038582581428213
2007-02-09,-0.0025476339767944722,1.0359366531560597
2007-02-12,0.010448506026190074,1.046760643519312
2007-02-13,-0.0026769389637060215,1.043958529167001
2007-02-14,-0.013170565167964554,1.0302090053259547
2007-02-15,-0.00590542329298227,1.0241251850692628
2007-02-16,-0.004006522627546971,1.020022004341842
2007-02-20,-0.0029279480045971695,1.017035432949584
2007-02-21,0.0011701506574270937,1.0182255176300767
2007-02-21,-0.0,1.0182255176300767
2007-02-22,0.0,1.0182255176300767
2007-02-23,0.0,1.0182255176300767
2007-02-26,-0.0,1.0182255176300767
2007-02-27,-0.0,1.0182255176300767
2007-02-28,-0.0,1.0182255176300767
2007-03-02,-0.0,1.0182255176300767
2007-03-05,-0.0,1.0182255176300767
2007-03-06,0.0,1.0182255176300767
2007-03-07,0.0,1.0182255176300767
2007-03-08,0.0,1.0182255176300767
2007-03-09,-0.0,1.0182255176300767
2007-03-12,0.0,1.0182255176300767
2007-03-13,-0.0,1.0182255176300767
2007-03-14,-0.0,1.0182255176300767
2007-03-15,0.0,1.0182255176300767
2007-03-16,0.0,1.0182255176300767
2007-03-19,0.0,1.0182255176300767
2007-03-20,0.0,1.0182255176300767
2007-03-21,-0.0,1.0182255176300767
2007-03-22,0.0,1.0182255176300767
2007-03-23,-0.0,1.0182255176300767
2007-03-26,0.0,1.0182255176300767
2007-03-27,0.0,1.0182255176300767
2007-03-28,-0.0,1.0182255176300767
2007-03-29,0.0,1.0182255176300767
2007-03-30,0.0,1.0182255176300767
2007-04-02,0.0,1.0182255176300767
2007-04-03,0.0,1.0182255176300767
2007-04-04,0.0,1.0182255176300767
2007-04-05,-0.0,1.0182255176300767
2007-04-09,0.0,1.0182255176300767
2007-04-10,-0.0,1.0182255176300767
2007-04-11,0.0,1.0182255176300767
2007-04-12,0.0,1.0182255176300767
2007-04-13,-0.0,1.0182255176300767
2007-04-16,0.0,1.0182255176300767
2007-04-17,-0.0,1.0182255176300767
2007-04-18,0.0,1.0182255176300767
2007-04-19,-0.0,1.0182255176300767
2007-04-20,0.0,1.0182255176300767
2007-04-23,0.0,1.0182255176300767
2007-04-24,0.0,1.0182255176300767
2007-04-25,-0.0,1.0182255176300767
2007-04-26,0.0,1.0182255176300767
2007-04-27,-0.0,1.0182255176300767
2007-04-30,0.0,1.0182255176300767
2007-05-02,0.0,1.0182255176300767
2007-05-03,0.0,1.0182255176300767
2007-05-04,0.0,1.0182255176300767
2007-05-07,0.0,1.0182255176300767
2007-05-08,-0.0,1.0182255176300767
2007-05-09,0.0,1.0182255176300767
2007-05-10,0.0,1.0182255176300767
2007-05-11,0.0,1.0182255176300767
2007-05-14,0.0,1.0182255176300767
2007-05-15,-0.0,1.0182255176300767
2007-05-16,0.0,1.0182255176300767
2007-05-17,0.0,1.0182255176300767
2007-05-18,-0.0,1.0182255176300767
2007-05-21,0.0,1.0182255176300767
2007-05-22,0.0,1.0182255176300767
2007-05-23,0.0,1.0182255176300767
2007-05-25,-0.0,1.0182255176300767
2007-05-29,0.0,1.0182255176300767
2007-05-30,-0.0,1.0182255176300767
2007-05-31,-0.0002,1.0180218725265509
2007-06-01,-0.010524236019089805,1.0073079700674856
2007-06-04,-0.014343020031468257,0.99286013167495
2007-06-05,-0.002115831252792688,0.9907594071787003
2007-06-07,-0.003591151680018889,0.9872014398691159
2007-06-08,0.015015770901838787,1.002025030524156
2007-06-11,-0.0,1.002025030524156
2007-06-12,0.0,1.002025030524156
2007-06-13,-0.0,1.002025030524156
2007-06-14,-0.0002,1.0018246255180512
2007-06-15,-0.0006680473225930683,1.0011553592592661
2007-06-18,-0.018482694594939453,0.9826513105119902
2007-06-19,-0.0010484012842173485,0.9816210976161115
2007-06-20,0.01079857734451739,0.9922212089617292
2007-06-21,-0.005413864760520859,0.9868494575238899
2007-06-22,0.012633792918681941,0.9993171092121603
2007-06-25,0.0069142686520811125,1.0062266561738742
2007-06-26,0.0041514412694616315,1.0104039470407469
2007-06-27,-0.0,1.0104039470407469
2007-06-28,0.0,1.0104039470407469
2007-06-29,-0.0,1.0104039470407469
2007-07-02,0.0,1.0104039470407469
2007-07-03,0.0,1.0104039470407469
2007-07-05,-0.0002,1.0102018662513388
2007-07-06,-0.007511652864256924,1.0026135805092342
2007-07-09,-0.013271929376225344,0.9893069638770713
2007-07-10,-0.005575217270391342,0.9837913626063454
2007-07-11,0.0021261620524825942,0.9858830624690792
2007-07-12,0.0,0.9858830624690792
2007-07-13,0.0,0.9858830624690792
2007-07-16,-0.0,0.9858830624690792
2007-07-18,-0.0,0.9858830624690792
2007-07-19,0.0,0.9858830624690792
2007-07-20,0.0,0.9858830624690792
2007-07-23,0.0,0.9858830624690792
2007-07-24,0.0,0.9858830624690792
2007-07-25,0.0,0.9858830624690792
2007-07-26,-0.0,0.9858830624690792
2007-07-27,-0.0,0.9858830624690792
2007-07-30,0.0,0.9858830624690792
2007-07-31,0.0,0.9858830624690792
2007-08-01,-0.0,0.9858830624690792
2007-08-02,-0.0,0.9858830624690792
2007-08-03,0.0,0.9858830624690792
2007-08-06,-0.0,0.9858830624690792
2007-08-07,0.0,0.9858830624690792
2007-08-08,0.0,0.9858830624690792
2007-08-09,0.0,0.9858830624690792
2007-08-10,-0.0,0.9858830624690792
2007-08-13,0.0,0.9858830624690792
2007-08-14,-0.0,0.9858830624690792
2007-08-16,-0.0,0.9858830624690792
2007-08-17,-0.0,0.9858830624690792
2007-08-20,0.0,0.9858830624690792
2007-08-21,0.0,0.9858830624690792
2007-08-22,0.0,0.9858830624690792
2007-08-23,0.0,0.9858830624690792
2007-08-24,-0.0,0.9858830624690792
2007-08-27,0.0,0.9858830624690792
